date,close,MA10,MACD,ROC,Momentum,RSI,Bollinger_Up,Bollinger_Down,CCI
2014-12-23 16:00:00,-0.00112,1.22302,-0.00453,-0.47981,-0.00541,21.31483,1.22952,1.21652,-1.68854
2014-12-23 20:00:00,-0.00032,1.2223,-0.00466,-0.11816,-0.00572,20.83605,1.22953,1.21507,-1.40724
2014-12-24 00:00:00,0.00064,1.22146,-0.00466,0.02628,-0.00555,24.59977,1.22899,1.21393,-0.95864
2014-12-24 04:00:00,4e-05,1.22064,-0.00461,0.05587,-0.00076,24.8479,1.22828,1.213,-0.72001
2014-12-24 08:00:00,0.0024,1.22015,-0.00432,0.20035,0.00276,38.36881,1.22749,1.21281,0.03813
2014-12-24 12:00:00,-2e-05,1.2199,-0.00405,0.19542,0.00306,38.305,1.2269,1.2129,0.10565
2014-12-24 16:00:00,-0.00136,1.21949,-0.0039,-0.11309,0.00106,34.02903,1.22627,1.21271,-0.17116
2014-12-26 08:00:00,0.00043,1.21913,-0.0037,-0.07621,0.00145,36.51854,1.22511,1.21315,0.07029
2014-12-26 12:00:00,-0.00145,1.21858,-0.00362,-0.08368,-0.0024,31.99481,1.22466,1.2125,-0.22699
2014-12-26 16:00:00,-0.0004,1.21847,-0.00355,-0.15172,-0.00278,30.82443,1.22476,1.21218,-0.31158
2014-12-26 20:00:00,0.00024,1.21849,-0.00343,-0.01314,-0.00118,32.47124,1.22482,1.21216,-0.24009
2014-12-29 00:00:00,0.00091,1.21863,-0.00323,0.09446,-0.0007,38.6267,1.22478,1.21248,0.00325
2014-12-29 04:00:00,0.00073,1.21878,-0.00297,0.13468,0.00148,43.23843,1.22429,1.21327,0.21399
2014-12-29 08:00:00,0.00142,1.21907,-0.00263,0.17643,0.0033,51.16899,1.22385,1.21429,0.71953
2014-12-29 12:00:00,0.00016,1.21914,-0.00231,0.12958,0.00322,52.00846,1.22326,1.21502,0.87855
2014-12-29 16:00:00,-0.0038,1.21883,-0.00234,-0.29817,-0.00149,35.77764,1.2228,1.21486,-0.84566
2014-12-29 20:00:00,-0.00215,1.21844,-0.00251,-0.48733,-0.00437,29.90965,1.22249,1.21439,-1.69734
2014-12-30 00:00:00,-5e-05,1.218,-0.00262,-0.18075,-0.00584,29.78342,1.22198,1.21402,-1.53267
2014-12-30 04:00:00,-0.00159,1.21754,-0.0028,-0.13498,-0.00759,25.91862,1.22148,1.2136,-2.11925
2014-12-30 08:00:00,0.00266,1.2174,-0.0027,0.08807,-0.00113,40.31517,1.22144,1.21336,-0.68373
2014-12-30 12:00:00,0.00097,1.21732,-0.00251,0.29917,0.00199,44.67173,1.22138,1.21326,-0.16276
2014-12-30 16:00:00,-0.00127,1.21703,-0.00244,-0.02467,0.00077,40.38354,1.22119,1.21287,-0.62947
2014-12-30 20:00:00,-0.00026,1.21664,-0.00237,-0.12572,0.0021,39.52058,1.22093,1.21235,-0.54949
2014-12-31 00:00:00,0.00139,1.21624,-0.00218,0.09295,0.00083,46.33289,1.22055,1.21193,0.283
2014-12-31 04:00:00,-0.00141,1.21569,-0.00212,-0.00165,-0.00155,41.11336,1.21992,1.21146,-0.11813
2014-12-31 08:00:00,-0.00025,1.2155,-0.00207,-0.13642,-0.00053,40.22073,1.21962,1.21138,-0.1505
2014-12-31 12:00:00,-0.00201,1.21532,-0.00217,-0.18594,-0.00228,33.68697,1.21972,1.21092,-0.97372
2014-12-31 16:00:00,-0.003,1.21484,-0.00246,-0.41228,-0.00667,26.53774,1.22,1.20968,-1.80718
2015-01-02 08:00:00,-0.00445,1.21408,-0.00301,-0.61409,-0.00971,19.6608,1.22105,1.20711,-2.39476
2015-01-02 12:00:00,-0.00271,1.21278,-0.00363,-0.59165,-0.01217,16.72766,1.22174,1.20382,-2.17875
2015-01-02 16:00:00,-0.0021,1.21117,-0.00423,-0.39893,-0.01226,14.82355,1.22204,1.2003,-1.88662
2015-01-02 20:00:00,-0.00078,1.20961,-0.00473,-0.2394,-0.01004,14.15842,1.22195,1.19727,-1.53478
2015-01-05 00:00:00,-0.00473,1.20761,-0.00543,-0.45881,-0.01032,10.87164,1.22197,1.19325,-1.69972
2015-01-05 04:00:00,-0.00198,1.20526,-0.00608,-0.5591,-0.00959,9.81218,1.22126,1.18926,-1.47893
2015-01-05 08:00:00,0.00196,1.20326,-0.00637,-0.00167,-0.00553,18.54319,1.2199,1.18662,-0.94594
2015-01-05 12:00:00,-0.00416,1.20086,-0.00685,-0.18434,-0.00891,15.09659,1.21896,1.18276,-1.06427
2015-01-05 16:00:00,0.00107,1.19877,-0.00707,-0.25849,-0.00311,19.37913,1.21788,1.17966,-0.67696
2015-01-05 20:00:00,0.00087,1.19707,-0.00708,0.16286,-0.00026,22.89282,1.21676,1.17738,-0.39611
2015-01-06 00:00:00,0.00085,1.1959,-0.00695,0.14426,-0.00137,26.37613,1.21596,1.17584,-0.18747
2015-01-06 04:00:00,0.00164,1.19517,-0.00663,0.20869,0.00443,32.87672,1.21493,1.17541,0.04958
2015-01-06 08:00:00,-0.00494,1.19415,-0.0067,-0.27638,-0.00158,25.3774,1.21376,1.17454,-0.34978
2015-01-06 12:00:00,-4e-05,1.1932,-0.00669,-0.41651,-0.00249,25.32543,1.2125,1.1739,-0.26119
2015-01-06 16:00:00,0.00147,1.19288,-0.00648,0.1201,-0.00187,31.08833,1.2114,1.17436,-0.07882
2015-01-06 20:00:00,-0.00328,1.19242,-0.00651,-0.15201,-0.00679,26.09549,1.20985,1.17499,-0.40723
2015-01-07 00:00:00,-0.00122,1.19164,-0.00655,-0.37747,-0.00307,24.47125,1.20789,1.17539,-0.49094
2015-01-07 04:00:00,0.00012,1.1913,-0.0065,-0.09252,-0.00291,24.98155,1.20578,1.17682,-0.48743
2015-01-07 08:00:00,-0.00247,1.1906,-0.00658,-0.19787,-0.00685,21.63799,1.20343,1.17777,-0.8264
2015-01-07 12:00:00,-0.00235,1.18958,-0.00676,-0.4058,-0.00592,18.95596,1.20121,1.17795,-1.14045
2015-01-07 16:00:00,-8e-05,1.18846,-0.00683,-0.20501,-0.00478,18.8675,1.19943,1.17749,-1.01929
2015-01-07 20:00:00,0.00099,1.18728,-0.00673,0.07693,-0.00391,23.75947,1.19759,1.17697,-0.66343
2015-01-08 00:00:00,-0.00136,1.18646,-0.00668,-0.03128,-0.0028,21.75707,1.19641,1.17651,-0.79615
2015-01-08 04:00:00,-0.00044,1.1856,-0.0066,-0.15205,-0.00089,21.1173,1.19506,1.17614,-0.74856
2015-01-08 08:00:00,-0.00397,1.18419,-0.00678,-0.37294,-0.00478,16.30939,1.19447,1.17391,-1.18709
2015-01-08 12:00:00,0.00059,1.18317,-0.00679,-0.28594,-0.00518,19.34179,1.19407,1.17227,-0.82415
2015-01-08 16:00:00,0.00297,1.18257,-0.00649,0.30218,-0.00085,32.93355,1.19318,1.17196,-0.17344
2015-01-08 20:00:00,-0.00266,1.1817,-0.00639,0.0263,-0.00307,28.204,1.19271,1.17069,-0.49217
2015-01-09 00:00:00,0.00104,1.18117,-0.00616,-0.1371,0.00194,32.42008,1.19219,1.17015,-0.20693
2015-01-09 04:00:00,0.00098,1.18097,-0.00583,0.17133,0.00233,36.33446,1.19163,1.17031,0.0075
2015-01-09 08:00:00,0.00049,1.18084,-0.00547,0.12457,-0.00015,38.31929,1.19079,1.17089,0.13272
2015-01-09 12:00:00,-0.00279,1.18032,-0.00534,-0.19475,-0.00028,32.00649,1.18914,1.1715,-0.36506
2015-01-09 16:00:00,0.00422,1.18037,-0.00484,0.12103,0.0029,46.7497,1.18857,1.17217,0.62435
2015-01-09 20:00:00,0.00109,1.18056,-0.00431,0.45049,0.00301,49.86931,1.18803,1.17309,0.92688
2015-01-12 00:00:00,0.00162,1.18132,-0.00372,0.22909,0.00414,54.29135,1.18759,1.17505,1.37728
2015-01-12 04:00:00,0.00044,1.18206,-0.00318,0.17398,0.00737,55.47658,1.18787,1.17625,1.38445
2015-01-12 08:00:00,-0.00483,1.18202,-0.0031,-0.37026,-0.00168,42.14686,1.18734,1.1767,-0.28924
2015-01-12 12:00:00,0.00105,1.18235,-0.00292,-0.3187,-0.00172,45.32034,1.18701,1.17769,-0.02146
2015-01-12 16:00:00,0.00023,1.1826,-0.00273,0.10836,-0.00311,46.04074,1.18701,1.17819,-0.03176
2015-01-12 20:00:00,0.00072,1.18282,-0.00249,0.08035,-0.00283,48.40511,1.18725,1.17839,0.19433
2015-01-13 00:00:00,0.00118,1.18311,-0.00218,0.16067,0.00318,52.21772,1.18766,1.17856,0.58012
2015-01-13 04:00:00,-0.00172,1.18351,-0.00205,-0.04564,0.00041,46.63631,1.18799,1.17903,-0.35722
2015-01-13 08:00:00,-0.00194,1.1833,-0.00208,-0.30901,-0.00176,41.12714,1.1878,1.1788,-1.12482
2015-01-13 12:00:00,-0.00385,1.18259,-0.00239,-0.48955,-0.00633,32.62811,1.18759,1.17759,-2.26683
2015-01-13 16:00:00,0.00146,1.18186,-0.00248,-0.20241,-0.00605,38.02458,1.18682,1.1769,-1.40278
2015-01-13 20:00:00,-0.0012,1.18097,-0.00263,0.02209,-0.00553,35.43266,1.18616,1.17578,-1.46136
2015-01-14 00:00:00,0.00012,1.18058,-0.0027,-0.09165,-0.00347,35.91801,1.1861,1.17506,-1.189
2015-01-14 04:00:00,0.00182,1.18026,-0.00258,0.1648,0.0022,43.12283,1.18577,1.17475,-0.41409
2015-01-14 08:00:00,-0.00474,1.17944,-0.00284,-0.24803,-0.004,32.53692,1.18574,1.17314,-1.60554
2015-01-14 12:00:00,0.00803,1.17936,-0.00236,0.27902,0.00523,53.85809,1.18569,1.17303,0.9631
2015-01-14 16:00:00,-0.00377,1.17878,-0.00227,0.36274,0.00134,46.23548,1.1852,1.17236,-0.04359
2015-01-14 20:00:00,0.00017,1.17839,-0.00215,-0.30446,-0.00031,46.61405,1.18481,1.17197,0.13092
2015-01-15 00:00:00,-0.00136,1.17806,-0.00214,-0.10096,0.00307,43.86838,1.18459,1.17153,-0.1869
2015-01-15 04:00:00,-0.00076,1.17804,-0.00218,-0.17984,-0.00572,42.32058,1.1846,1.17148,-0.41154
2015-01-15 08:00:00,-0.0045,1.17742,-0.00253,-0.44673,-0.00645,34.34767,1.18442,1.17042,-1.49353
2015-01-15 12:00:00,-0.00234,1.17668,-0.00297,-0.58129,-0.00896,30.97596,1.18428,1.16908,-1.79799
2015-01-15 16:00:00,-0.00979,1.17496,-0.00406,-1.03482,-0.01739,21.26989,1.18618,1.16374,-2.6557
2015-01-15 20:00:00,0.00292,1.17335,-0.00464,-0.58725,-0.01371,28.67634,1.18614,1.16056,-1.62099
2015-01-16 00:00:00,-0.00037,1.17217,-0.00507,0.21982,-0.00958,28.30149,1.18614,1.1582,-1.36912
2015-01-16 04:00:00,0.00026,1.17022,-0.00532,-0.00946,-0.00698,29.02586,1.18486,1.15558,-1.00435
2015-01-16 08:00:00,-7e-05,1.16863,-0.00547,0.01634,0.00274,28.9384,1.18346,1.1538,-0.78616
2015-01-16 12:00:00,-0.00437,1.16659,-0.00587,-0.38181,-0.00455,23.93566,1.18227,1.15091,-1.04088
2015-01-16 16:00:00,-0.00375,1.16432,-0.00642,-0.69831,-0.00793,20.5486,1.18138,1.14726,-1.13015
2015-01-16 20:00:00,0.00182,1.1623,-0.00663,-0.1666,-0.00637,26.1816,1.18033,1.14427,-0.64331
2015-01-19 00:00:00,0.00048,1.16078,-0.00668,0.19919,-0.00582,27.68405,1.17929,1.14227,-0.41053
2015-01-19 04:00:00,-0.00087,1.1594,-0.00671,-0.03372,-0.00232,26.59398,1.17837,1.14043,-0.34689
2015-01-19 08:00:00,0.0054,1.15955,-0.00623,0.39154,0.00683,42.27062,1.17821,1.14089,0.2101
2015-01-19 12:00:00,-0.00055,1.15934,-0.00582,0.41951,0.00446,41.27312,1.17732,1.14136,0.18018
2015-01-19 16:00:00,-0.0002,1.15916,-0.00546,-0.06457,0.00378,40.88331,1.17689,1.14143,0.18048
2015-01-19 20:00:00,-0.00016,1.15893,-0.00512,-0.03101,0.00449,40.54295,1.17492,1.14294,0.20886
2015-01-20 00:00:00,-0.00182,1.15853,-0.00494,-0.17058,-0.00273,36.68309,1.17326,1.1438,0.03394
2015-01-20 04:00:00,-0.00045,1.15852,-0.00478,-0.19559,-0.00263,35.7481,1.17154,1.1455,-0.02918
2015-01-20 08:00:00,0.00206,1.15909,-0.00444,0.13894,-0.00037,43.12202,1.17008,1.1481,0.23658
2015-01-20 12:00:00,-7e-05,1.15947,-0.00412,0.1718,-0.00028,42.93597,1.1679,1.15104,0.20163
2015-01-20 16:00:00,-0.00565,1.15924,-0.00428,-0.49294,-0.00411,30.95759,1.16625,1.15223,-1.30461
2015-01-20 20:00:00,0.00012,1.15911,-0.00435,-0.47659,-0.00354,31.40917,1.16477,1.15345,-1.52629
2015-01-21 00:00:00,0.00125,1.15856,-0.00425,0.11865,-0.00435,36.23618,1.16438,1.15274,-0.86542
2015-01-21 04:00:00,0.00135,1.15821,-0.00402,0.22515,-0.00293,41.20162,1.16377,1.15265,-0.29489
2015-01-21 08:00:00,-0.00039,1.15783,-0.00382,0.08304,0.00233,40.19686,1.16314,1.15252,-0.31278
2015-01-21 12:00:00,0.00622,1.15809,-0.00312,0.50372,0.00843,58.24237,1.16346,1.15272,1.91063
2015-01-21 16:00:00,-0.00589,1.15795,-0.00301,0.02852,0.00129,44.20713,1.16294,1.15296,-0.24826
2015-01-21 20:00:00,0.00354,1.1582,-0.00261,-0.20203,0.00348,51.94106,1.16333,1.15307,1.04061
2015-01-22 00:00:00,-0.00111,1.15814,-0.00235,0.20997,0.00276,49.54815,1.163,1.15328,0.66666
2015-01-22 04:00:00,-0.00073,1.15801,-0.00219,-0.1585,-0.00419,47.93446,1.16277,1.15325,0.42867
2015-01-22 08:00:00,0.00324,1.15877,-0.00177,0.21642,0.00494,55.13951,1.1637,1.15384,1.41947
2015-01-22 12:00:00,-0.00617,1.1589,-0.00191,-0.2528,-0.00477,42.65094,1.16383,1.15397,-1.13529
2015-01-22 16:00:00,-0.01794,1.15711,-0.00344,-2.07439,-0.0216,24.62924,1.16754,1.14668,-3.63421
2015-01-22 20:00:00,-0.00174,1.15502,-0.00473,-1.70227,-0.02261,23.55658,1.16905,1.14099,-2.65075
2015-01-23 00:00:00,-0.00032,1.15293,-0.00572,-0.18099,-0.02617,23.34878,1.16953,1.13633,-2.02795
2015-01-23 04:00:00,-0.00259,1.14995,-0.00663,-0.25607,-0.02259,21.63269,1.16899,1.13091,-1.72644
2015-01-23 08:00:00,-0.01028,1.14655,-0.00809,-1.13282,-0.01493,16.33721,1.16988,1.12322,-1.99916
2015-01-23 12:00:00,0.00017,1.1428,-0.00913,-0.89192,-0.01302,16.71183,1.16924,1.11636,-1.46773
