Time,Open,High,Low,Last,Change,%Chg,Volume
"01/12/2015 16:00",2028.6,2028.6,2028.26,2028.26,-0.06,0.00%,0
"01/12/2015 12:00",2030.47,2034.17,2023.32,2028.32,-2.16,-0.11%,0
"01/12/2015 08:00",2046.13,2049.3,2022.58,2030.48,-14.33,-0.70%,0
"01/09/2015 16:00",2045.11,2045.11,2044.81,2044.81,-0.47,-0.02%,0
"01/09/2015 12:00",2047.83,2053.38,2042.64,2045.28,-2.57,-0.13%,0
"01/09/2015 08:00",2063.44,2064.42,2038.33,2047.85,-14.29,-0.69%,0
"01/08/2015 16:00",2061.92,2062.14,2061.92,2062.14,0.16,+0.01%,0
"01/08/2015 12:00",2058.98,2064.08,2055.01,2061.98,3.02,+0.15%,0
"01/08/2015 08:00",2030.61,2060.65,2030.61,2058.96,33.06,+1.63%,0
"01/07/2015 16:00",2025.75,2025.9,2025.75,2025.9,0.12,+0.01%,0
"01/07/2015 12:00",2024.72,2029.61,2020.41,2025.78,1.16,+0.06%,0
"01/07/2015 08:00",2005.55,2025.29,2005.55,2024.62,22.01,+1.10%,0
"01/06/2015 16:00",2002.2,2002.61,2002.2,2002.61,0.37,+0.02%,0
"01/06/2015 12:00",2003.29,2016.58,1992.44,2002.24,-1.06,-0.05%,0
"01/06/2015 08:00",2022.15,2030.25,2001.88,2003.3,-17.28,-0.86%,0
"01/05/2015 16:00",2021.13,2021.13,2020.58,2020.58,-0.19,-0.01%,0
"01/05/2015 12:00",2030.34,2030.99,2017.34,2020.77,-9.58,-0.47%,0
"01/05/2015 08:00",2054.44,2054.44,2025.34,2030.35,-27.84,-1.35%,0
"01/02/2015 16:00",2058.03,2058.19,2058.03,2058.19,0.05,0.00%,0
"01/02/2015 12:00",2053.06,2062.3,2046.04,2058.14,5.09,+0.25%,0
"01/02/2015 08:00",2058.9,2072.36,2048.78,2053.05,-5.85,-0.28%,0
"12/31/2014 16:00",2058.9,2058.91,2058.87,2058.9,-0.29,-0.01%,0
"12/31/2014 12:00",2083.13,2083.3,2057.94,2059.19,-23.9,-1.15%,0
"12/31/2014 08:00",2082.11,2085.58,2081.17,2083.09,2.74,+0.13%,0
"12/30/2014 16:00",2080.32,2080.36,2080.32,2080.35,-0.23,-0.01%,0
"12/30/2014 12:00",2084.46,2085.07,2079.53,2080.58,-3.81,-0.18%,0
"12/30/2014 08:00",2088.48,2088.48,2082.06,2084.39,-6.18,-0.30%,0
"12/29/2014 16:00",2090.89,2090.89,2090.57,2090.57,-0.09,0.00%,0
"12/29/2014 12:00",2092.66,2093.46,2090.11,2090.66,-2.03,-0.10%,0
"12/29/2014 08:00",2087.63,2093.55,2085.75,2092.69,3.92,+0.19%,0
"12/26/2014 16:00",2088.79,2088.8,2088.76,2088.77,-0.44,-0.02%,0
"12/26/2014 12:00",2090.58,2092.69,2088.4,2089.21,-1.38,-0.07%,0
"12/26/2014 08:00",2084.3,2091.77,2084.3,2090.59,8.71,+0.42%,0
"12/24/2014 12:00",2086.34,2087.54,2081.86,2081.88,-4.51,-0.22%,0
"12/24/2014 08:00",2083.25,2087.56,2083.25,2086.39,4.22,+0.20%,0
"12/23/2014 16:00",2082.21,2082.21,2082.17,2082.17,0.06,0.00%,0
"12/23/2014 12:00",2082.86,2086.73,2082.1,2082.11,-0.85,-0.04%,0
"12/23/2014 08:00",2081.48,2085.61,2079.77,2082.96,4.42,+0.21%,0
"12/22/2014 16:00",2078.76,2078.76,2078.54,2078.54,0.02,0.00%,0
"12/22/2014 12:00",2070.75,2078.73,2070,2078.52,7.73,+0.37%,0
"12/22/2014 08:00",2069.28,2074.3,2069.28,2070.79,0.14,+0.01%,0
"12/19/2014 16:00",2070.51,2070.73,2070.51,2070.65,-0.33,-0.02%,0
"12/19/2014 12:00",2065.94,2077.85,2061.89,2070.98,4.94,+0.24%,0
"12/19/2014 08:00",2061.04,2070.83,2061.03,2066.04,4.81,+0.23%,0
"12/18/2014 16:00",2061.06,2061.23,2061.06,2061.23,0.77,+0.04%,0
"12/18/2014 12:00",2042.65,2060.46,2041.68,2060.46,17.77,+0.87%,0
"12/18/2014 08:00",2018.98,2046.53,2018.98,2042.69,29.8,+1.48%,0
"12/17/2014 16:00",2012.82,2012.89,2012.81,2012.89,0.5,+0.02%,0
"12/17/2014 12:00",1999.49,2016.75,1989.71,2012.39,13.02,+0.65%,0
"12/17/2014 08:00",1973.77,2000.32,1973.77,1999.37,26.63,+1.35%,0
"12/16/2014 16:00",1973.13,1973.13,1972.74,1972.74,-0.87,-0.04%,0
"12/16/2014 12:00",2007.21,2008.56,1972.56,1973.61,-33.61,-1.67%,0
"12/16/2014 08:00",1986.71,2016.89,1976.45,2007.22,17.59,+0.88%,0
"12/15/2014 16:00",1989.3,1989.63,1989.3,1989.63,0.08,0.00%,0
"12/15/2014 12:00",1983.5,2002.22,1983.5,1989.55,5.99,+0.30%,0
"12/15/2014 08:00",2005.03,2018.69,1982.26,1983.56,-18.77,-0.94%,0
"12/12/2014 16:00",2002.98,2002.98,2002.33,2002.33,-1.2,-0.06%,0
"12/12/2014 12:00",2012.89,2025.43,2002.57,2003.53,-9.24,-0.46%,0
"12/12/2014 08:00",2030.36,2032.25,2012.31,2012.77,-22.56,-1.11%,0
"12/11/2014 16:00",2035.3,2035.34,2035.27,2035.33,0.21,+0.01%,0
"12/11/2014 12:00",2055.25,2055.53,2031.41,2035.12,-20.18,-0.98%,0
"12/11/2014 08:00",2027.92,2055.46,2027.92,2055.3,29.16,+1.44%,0
"12/10/2014 16:00",2026.39,2026.39,2026.14,2026.14,-0.46,-0.02%,0
