Time,Open,High,Low,Last,Change,%Chg,Volume
11/06/2017,13459.42,13481.23,13441.66,13468.79,-10.07,-0.07%,0
11/03/2017,13476.53,13505.01,13430.22,13478.86,37.93,+0.28%,0
11/02/2017,13448.52,13460.86,13405.91,13440.93,-24.58,-0.18%,0
11/01/2017,13342.44,13488.59,13341.3,13465.51,235.94,+1.78%,0
10/30/2017,13227.85,13255.38,13214.6,13229.57,12.03,+0.09%,0
10/27/2017,13186.55,13249.03,13186.55,13217.54,84.26,+0.64%,0
10/26/2017,12955.43,13144.65,12940.83,13133.28,179.87,+1.39%,0
10/25/2017,12998.44,13049.47,12931.22,12953.41,-59.78,-0.46%,0
10/24/2017,12998.66,13055.65,12983.38,13013.19,10.05,+0.08%,0
10/23/2017,13014.57,13069.4,12973.43,13003.14,11.86,+0.09%,0
10/20/2017,13057.78,13063.57,12956.42,12991.28,1.18,+0.01%,0
10/19/2017,13036.28,13042.62,12911.58,12990.1,-52.93,-0.41%,0
10/18/2017,13012.8,13094.76,13003.92,13043.03,47.97,+0.37%,0
10/17/2017,12995.84,13034.42,12967.35,12995.06,-8.64,-0.07%,0
10/16/2017,13017.18,13026.45,13000.38,13003.7,11.83,+0.09%,0
10/13/2017,12995.08,13036.74,12964.35,12991.87,8.98,+0.07%,0
10/12/2017,12977.27,13002.34,12945.07,12982.89,12.21,+0.09%,0
10/11/2017,12965.28,12976.32,12925.24,12970.68,21.43,+0.17%,0
10/10/2017,12959.72,12980.45,12909.28,12949.25,-27.15,-0.21%,0
10/09/2017,12975.86,12996.64,12943.55,12976.4,20.46,+0.16%,0
10/06/2017,12979.34,12993.53,12941.15,12955.94,-12.11,-0.09%,0
10/05/2017,12950.18,12969.4,12933.56,12968.05,-2.47,-0.02%,0
10/04/2017,12955.89,12976.24,12893.75,12970.52,67.87,+0.53%,0
10/02/2017,12866.27,12902.65,12849.59,12902.65,73.79,+0.58%,0
09/29/2017,12725.87,12828.86,12722.38,12828.86,124.21,+0.98%,0
09/28/2017,12682.37,12708.7,12666.03,12704.65,47.24,+0.37%,0
09/27/2017,12630.4,12685.19,12625.55,12657.41,52.21,+0.41%,0
09/26/2017,12557.44,12629.93,12551.87,12605.2,10.39,+0.08%,0
09/25/2017,12573.35,12633.06,12564.84,12594.81,2.46,+0.02%,0
09/22/2017,12569.66,12646.56,12568.8,12592.35,-7.68,-0.06%,0
09/21/2017,12601.95,12621.28,12582.04,12600.03,30.86,+0.25%,0
09/20/2017,12550.92,12593.25,12518.22,12569.17,7.38,+0.06%,0
09/19/2017,12556.46,12566.2,12527.9,12561.79,2.4,+0.02%,0
09/18/2017,12593.55,12613.56,12537.07,12559.39,40.58,+0.32%,0
09/15/2017,12525.36,12561.35,12506.94,12518.81,-21.64,-0.17%,0
09/14/2017,12524.12,12552.16,12499.55,12540.45,-13.12,-0.10%,0
09/13/2017,12507.55,12565.85,12499.55,12553.57,28.8,+0.23%,0
09/12/2017,12527.44,12558.03,12512.59,12524.77,49.53,+0.40%,0
09/11/2017,12381.52,12481.77,12381.33,12475.24,171.26,+1.39%,0
09/08/2017,12261.81,12321.61,12245.33,12303.98,7.35,+0.06%,0
09/07/2017,12284.14,12363.6,12265.51,12296.63,82.09,+0.67%,0
09/06/2017,12071.9,12260.76,12066.84,12214.54,90.83,+0.75%,0
09/05/2017,12125.42,12210.25,12100.26,12123.71,21.5,+0.18%,0
09/04/2017,12051.8,12138.41,12050.53,12102.21,-40.43,-0.33%,0
09/01/2017,12101.15,12191.23,12085.31,12142.64,86.8,+0.72%,0
08/31/2017,12098.57,12115.55,12034.18,12055.84,53.37,+0.44%,0
08/30/2017,12026.45,12040.82,11989.61,12002.47,56.59,+0.47%,0
08/29/2017,12031.12,12032.32,11868.84,11945.88,-177.59,-1.46%,0
08/28/2017,12105.49,12173.53,12064.36,12123.47,-44.47,-0.37%,0
08/25/2017,12194.73,12249.44,12132.5,12167.94,-12.89,-0.11%,0
08/24/2017,12196.18,12254.75,12169.54,12180.83,6.53,+0.05%,0
08/23/2017,12227.23,12269.92,12155.74,12174.3,-55.04,-0.45%,0
08/22/2017,12151.76,12234.79,12124.15,12229.34,163.35,+1.35%,0
08/21/2017,12105.72,12149.58,12021.7,12065.99,-99.2,-0.82%,0
08/18/2017,12103.51,12178.09,12080.74,12165.19,-38.27,-0.31%,0
08/17/2017,12236.6,12290.05,12184.27,12203.46,-60.4,-0.49%,0
08/16/2017,12250.02,12301.4,12240.83,12263.86,86.82,+0.71%,0
08/15/2017,12208.3,12234.64,12156.87,12177.04,11.92,+0.10%,0
08/14/2017,12100.17,12195.43,12097,12165.12,151.06,+1.26%,0
08/11/2017,11961.6,12046.89,11934.92,12014.06,-0.24,0.00%,0
08/10/2017,12158.69,12158.92,11993.73,12014.3,-139.7,-1.15%,0
08/09/2017,12191.37,12227.52,12100.12,12154,-138.05,-1.12%,0
08/08/2017,12239.78,12329.97,12184.59,12292.05,34.88,+0.28%,0
08/07/2017,12305.74,12336,12225.77,12257.17,-40.55,-0.33%,0
08/04/2017,12138.09,12321.98,12123.66,12297.72,143,+1.18%,0
08/03/2017,12130.76,12184.6,12099.13,12154.72,-26.76,-0.22%,0
08/02/2017,12269.9,12275,12153.54,12181.48,-69.81,-0.57%,0
08/01/2017,12147.89,12302.38,12092.06,12251.29,133.04,+1.10%,0
07/31/2017,12141.53,12210.3,12097.36,12118.25,-44.45,-0.37%,0
07/28/2017,12151.38,12183.77,12098.57,12162.7,-49.34,-0.40%,0
07/27/2017,12230.09,12293.9,12176.02,12212.04,-93.07,-0.76%,0
07/26/2017,12260.3,12341.03,12255.74,12305.11,40.8,+0.33%,0
07/25/2017,12228.32,12301.67,12211.14,12264.31,55.36,+0.45%,0
07/24/2017,12228.63,12235.85,12142.01,12208.95,-31.11,-0.25%,0
07/21/2017,12424.8,12464.12,12190.89,12240.06,-207.19,-1.66%,0
07/20/2017,12514.84,12575.52,12392.19,12447.25,-4.8,-0.04%,0
07/19/2017,12468.06,12475.17,12418.67,12452.05,21.66,+0.17%,0
07/18/2017,12540.93,12572.86,12384.61,12430.39,-156.77,-1.25%,0
07/17/2017,12652.37,12656.13,12542.96,12587.16,-44.56,-0.35%,0
07/14/2017,12642.65,12662.01,12577.33,12631.72,-9.61,-0.08%,0
07/13/2017,12614.13,12676.52,12613.52,12641.33,14.75,+0.12%,0
07/12/2017,12469.85,12648.19,12468.16,12626.58,189.56,+1.52%,0
07/11/2017,12479.67,12539.18,12417.85,12437.02,-8.9,-0.07%,0
07/10/2017,12464.96,12482.95,12406.2,12445.92,57.24,+0.46%,0
07/07/2017,12376.19,12388.68,12339.91,12388.68,7.43,+0.06%,0
07/06/2017,12474.51,12490.72,12316.43,12381.25,-72.43,-0.58%,0
07/05/2017,12432.41,12496.82,12406.69,12453.68,16.55,+0.13%,0
07/04/2017,12413.6,12481.81,12411.56,12437.13,-38.18,-0.31%,0
07/03/2017,12396.34,12486.29,12390.73,12475.31,150.19,+1.22%,0
06/30/2017,12424.5,12459.69,12319,12325.12,-91.07,-0.73%,0
06/29/2017,12707.48,12729.18,12396.13,12416.19,-231.08,-1.83%,0
06/28/2017,12586.06,12671.28,12536.86,12647.27,-23.75,-0.19%,0
06/27/2017,12728.5,12751.2,12644.95,12671.02,-99.81,-0.78%,0
06/26/2017,12783.89,12841.31,12752.75,12770.83,37.42,+0.29%,0
06/23/2017,12757.97,12787.22,12677.4,12733.41,-60.59,-0.47%,0
06/22/2017,12758.66,12806.02,12717.29,12794,19.74,+0.15%,0
06/21/2017,12792.32,12804.42,12708.99,12774.26,-40.53,-0.32%,0
06/20/2017,12938.04,12951.54,12814.76,12814.79,-74.16,-0.58%,0
06/19/2017,12849.99,12912.85,12833.01,12888.95,136.22,+1.07%,0
06/16/2017,12746.05,12762.35,12707.59,12752.73,60.92,+0.48%,0
06/15/2017,12801.91,12804.47,12620.9,12691.81,-114.14,-0.89%,0
06/14/2017,12798.26,12921.17,12788.7,12805.95,40.97,+0.32%,0
06/13/2017,12739.5,12790.3,12727.83,12764.98,74.54,+0.59%,0
06/12/2017,12760.39,12782.73,12666.39,12690.44,-125.28,-0.98%,0
06/09/2017,12711.53,12821.03,12711.53,12815.72,102.14,+0.80%,0
06/08/2017,12688.54,12740.36,12684.71,12713.58,41.09,+0.32%,0
06/07/2017,12659.97,12746.42,12640.52,12672.49,-17.63,-0.14%,0
06/06/2017,12768.46,12788.34,12679.58,12690.12,-132.82,-1.04%,0
06/02/2017,12735,12878.59,12734.78,12822.94,158.02,+1.25%,0
06/01/2017,12623.61,12677.6,12621.53,12664.92,49.86,+0.40%,0
05/31/2017,12612.52,12709.13,12582.8,12615.06,16.38,+0.13%,0
05/30/2017,12583.82,12648.1,12567.22,12598.68,-30.27,-0.24%,0
05/29/2017,12588.8,12633.37,12578.58,12628.95,26.77,+0.21%,0
05/26/2017,12604.4,12611.49,12529.51,12602.18,-19.54,-0.15%,0
05/25/2017,12693.84,12697.66,12543.77,12621.72,-21.15,-0.17%,0
05/24/2017,12631.39,12662.05,12617.76,12642.87,-16.28,-0.13%,0
05/23/2017,12597.54,12703.74,12593.33,12659.15,39.69,+0.31%,0
05/22/2017,12664.97,12670.26,12571.06,12619.46,-19.23,-0.15%,0
05/19/2017,12612.3,12658.55,12596.72,12638.69,48.63,+0.39%,0
05/18/2017,12608.19,12634.26,12489.95,12590.06,-41.55,-0.33%,0
05/17/2017,12700.12,12786.89,12587.45,12631.61,-172.92,-1.35%,0
05/16/2017,12787.69,12841.66,12776.02,12804.53,-2.51,-0.02%,0
05/15/2017,12824.05,12832.29,12729.49,12807.04,36.63,+0.29%,0
05/12/2017,12728.84,12771,12714.38,12770.41,59.35,+0.47%,0
05/11/2017,12767.13,12772.88,12662.49,12711.06,-46.4,-0.36%,0
05/10/2017,12728.97,12776.08,12715.67,12757.46,8.34,+0.07%,0
05/09/2017,12732.74,12783.23,12703.96,12749.12,54.57,+0.43%,0
05/08/2017,12758.48,12762.04,12659.7,12694.55,-22.34,-0.18%,0
05/05/2017,12601.46,12718.66,12591.75,12716.89,69.11,+0.55%,0
05/04/2017,12552.06,12648.22,12539.71,12647.78,119.94,+0.96%,0
05/03/2017,12502.36,12532.25,12477.87,12527.84,19.94,+0.16%,0
05/02/2017,12478.46,12511.17,12433.51,12507.9,69.89,+0.56%,0
04/28/2017,12417.89,12462.11,12414.1,12438.01,-5.78,-0.05%,0
04/27/2017,12440.01,12478.28,12426.99,12443.79,-29.01,-0.23%,0
04/26/2017,12466.5,12486.29,12442.37,12472.8,5.76,+0.05%,0
04/25/2017,12457.83,12482.9,12439.11,12467.04,12.06,+0.10%,0
04/24/2017,12296.56,12456.18,12289.37,12454.98,406.41,+3.37%,0
04/21/2017,12032.78,12091.33,12009.12,12048.57,21.25,+0.18%,0
04/20/2017,11968.06,12050.66,11941.57,12027.32,10.87,+0.09%,0
04/19/2017,12014.03,12040.23,12001.86,12016.45,16.01,+0.13%,0
04/18/2017,12135.61,12162.47,11996.74,12000.44,-108.56,-0.90%,0
04/13/2017,12137.57,12147.7,12089.94,12109,-45.7,-0.38%,0
04/12/2017,12174.96,12242.76,12123.12,12154.7,15.35,+0.13%,0
04/11/2017,12149.4,12221.43,12049.93,12139.35,-61.17,-0.50%,0
04/10/2017,12244.5,12246.88,12178.1,12200.52,-24.54,-0.20%,0
04/07/2017,12174.51,12225.06,12144.98,12225.06,-5.83,-0.05%,0
04/06/2017,12147.37,12242.5,12119.04,12230.89,13.35,+0.11%,0
04/05/2017,12280.06,12293.13,12212.17,12217.54,-64.8,-0.53%,0
04/04/2017,12255.72,12288.78,12225.38,12282.34,25.14,+0.21%,0
04/03/2017,12368.82,12375.58,12256.94,12257.2,-55.67,-0.45%,0
03/31/2017,12241.57,12313.29,12230.17,12312.87,56.44,+0.46%,0
03/30/2017,12220.64,12258.37,12200.34,12256.43,53.43,+0.44%,0
03/29/2017,12195.86,12233.76,12180.83,12203,53.58,+0.44%,0
03/28/2017,12062.69,12158.72,12045.17,12149.42,153.35,+1.28%,0
03/27/2017,11957.65,11996.35,11916.07,11996.07,-68.2,-0.57%,0
03/24/2017,12033.27,12082.67,12010.33,12064.27,24.59,+0.20%,0
03/23/2017,11914.2,12043.67,11896.68,12039.68,135.56,+1.14%,0
03/22/2017,11870.78,11934.35,11850.27,11904.12,-58.01,-0.48%,0
03/21/2017,12083.01,12111.24,11938.42,11962.13,-90.77,-0.75%,0
03/20/2017,12050.81,12082.31,12033.24,12052.9,-42.34,-0.35%,0
03/17/2017,12039.24,12117.9,12018.27,12095.24,12.06,+0.10%,0
03/16/2017,12140.3,12156.44,12046.07,12083.18,73.31,+0.61%,0
03/15/2017,12000.44,12027.05,11977.32,12009.87,21.08,+0.18%,0
03/14/2017,11987.34,12002.75,11930.38,11988.79,-1.24,-0.01%,0
03/13/2017,11954.8,12006.01,11949.03,11990.03,26.85,+0.22%,0
03/10/2017,12018.48,12067.07,11936.81,11963.18,-15.21,-0.13%,0
03/09/2017,11923.51,12024.7,11917.78,11978.39,11.08,+0.09%,0
03/08/2017,11922.86,12017.28,11922.31,11967.31,1.17,+0.01%,0
03/07/2017,11963.76,11988.87,11935.33,11966.14,7.74,+0.06%,0
03/06/2017,11956.81,11998.83,11921.57,11958.4,-68.96,-0.57%,0
03/03/2017,11998.06,12058.21,11995.4,12027.36,-32.21,-0.27%,0
03/02/2017,12052.8,12082.59,12041.9,12059.57,-7.62,-0.06%,0
03/01/2017,11915.03,12074.02,11913.84,12067.19,232.78,+1.97%,0
02/28/2017,11847.09,11853.5,11780.83,11834.41,11.74,+0.10%,0
02/27/2017,11858.14,11860.82,11792.51,11822.67,18.64,+0.16%,0
02/24/2017,11920.9,11934.64,11722.35,11804.03,-143.8,-1.20%,0
02/23/2017,11994.06,12015.98,11925.88,11947.83,-50.76,-0.42%,0
02/22/2017,11989.71,12031.11,11966.02,11998.59,31.1,+0.26%,0
02/21/2017,11817.97,11987.58,11798.48,11967.49,139.87,+1.18%,0
02/20/2017,11831.71,11841.06,11804.72,11827.62,70.6,+0.60%,0
02/17/2017,11759.57,11775.4,11693.7,11757.02,-0.22,0.00%,0
02/16/2017,11778.99,11814.7,11728.38,11757.24,-36.69,-0.31%,0
02/15/2017,11834.48,11848.04,11725.38,11793.93,22.12,+0.19%,0
02/14/2017,11766.99,11787.82,11752.68,11771.81,-2.62,-0.02%,0
02/13/2017,11697.99,11812.69,11684.91,11774.43,107.46,+0.92%,0
02/10/2017,11698.7,11711.55,11645.13,11666.97,24.11,+0.21%,0
02/09/2017,11584.4,11657.24,11548.18,11642.86,99.48,+0.86%,0
02/08/2017,11546.93,11591.26,11479.78,11543.38,-6.06,-0.05%,0
02/07/2017,11498.49,11606.26,11483.83,11549.44,39.6,+0.34%,0
02/06/2017,11628.03,11679.91,11509.58,11509.84,-141.65,-1.22%,0
02/03/2017,11636.23,11696.94,11627.98,11651.49,23.54,+0.20%,0
02/02/2017,11628.28,11675.98,11603.65,11627.95,-31.55,-0.27%,0
02/01/2017,11646.42,11723.39,11622.6,11659.5,124.19,+1.08%,0
01/31/2017,11692.53,11733.16,11535.31,11535.31,-146.58,-1.25%,0
01/30/2017,11786.31,11792.33,11659.35,11681.89,-132.38,-1.12%,0
01/27/2017,11841.72,11844.68,11798.26,11814.27,-34.36,-0.29%,0
01/26/2017,11867.91,11893.08,11819.76,11848.63,42.58,+0.36%,0
01/25/2017,11677.63,11827.73,11669.3,11806.05,211.11,+1.82%,0
01/24/2017,11554.8,11596.18,11538.05,11594.94,49.19,+0.43%,0
01/23/2017,11545.97,11605.29,11508.83,11545.75,-84.38,-0.73%,0
01/20/2017,11568.9,11636.79,11547.04,11630.13,33.24,+0.29%,0
01/19/2017,11624.11,11644.88,11578.91,11596.89,-2.5,-0.02%,0
01/18/2017,11592.12,11599.39,11529.76,11599.39,59.39,+0.51%,0
01/17/2017,11521.5,11583.43,11425.14,11540,-14.71,-0.13%,0
01/16/2017,11537.45,11579.05,11535.96,11554.71,-74.47,-0.64%,0
01/13/2017,11576.78,11635.55,11554.45,11629.18,108.14,+0.94%,0
01/12/2017,11599.24,11606.43,11491.87,11521.04,-125.13,-1.07%,0
01/11/2017,11587.53,11692.27,11524.99,11646.17,62.87,+0.54%,0
01/10/2017,11583.24,11606.95,11544.99,11583.3,19.31,+0.17%,0
01/09/2017,11606.89,11606.89,11522.35,11563.99,-35.02,-0.30%,0
01/06/2017,11560.52,11605.74,11547.05,11599.01,14.07,+0.12%,0
01/05/2017,11537.73,11602.54,11537.4,11584.94,0.63,+0.01%,0
01/04/2017,11609.53,11616.09,11531.43,11584.31,0.07,0.00%,0
01/03/2017,11631.7,11637.37,11561.23,11584.24,-14.09,-0.12%,0
01/02/2017,11426.38,11617.28,11414.82,11598.33,117.27,+1.02%,0
12/30/2016,11443.31,11481.66,11405.77,11481.06,30.01,+0.26%,0
12/29/2016,11411.36,11459.19,11404.82,11451.05,-23.94,-0.21%,0
12/28/2016,11469.45,11475.89,11459.4,11474.99,2.75,+0.02%,0
12/27/2016,11457.91,11481.46,11451.55,11472.24,22.31,+0.19%,0
12/23/2016,11477.23,11480.18,11409.43,11449.93,-6.17,-0.05%,0
12/22/2016,11444.41,11475.76,11428.77,11456.1,-12.54,-0.11%,0
12/21/2016,11445.23,11479.88,11440.29,11468.64,3.9,+0.03%,0
12/20/2016,11415.3,11472.08,11406.95,11464.74,38.04,+0.33%,0
12/19/2016,11384.03,11426.7,11380.12,11426.7,22.69,+0.20%,0
12/16/2016,11368.64,11451.57,11357.15,11404.01,37.61,+0.33%,0
12/15/2016,11267.03,11387.11,11267.03,11366.4,121.56,+1.08%,0
12/14/2016,11254.47,11281.43,11235.24,11244.84,-39.81,-0.35%,0
12/13/2016,11194.67,11300.44,11191.64,11284.65,94.44,+0.84%,0
12/12/2016,11198.42,11213.04,11141.86,11190.21,-13.42,-0.12%,0
12/09/2016,11170.18,11231.69,11145.98,11203.63,24.21,+0.22%,0
12/08/2016,11035.76,11193.1,10990.6,11179.42,192.73,+1.75%,0
12/07/2016,10885.05,10988.79,10873.81,10986.69,211.37,+1.96%,0
12/06/2016,10685,10786.26,10668.67,10775.32,90.49,+0.85%,0
12/05/2016,10494.64,10730.74,10493.62,10684.83,171.48,+1.63%,0
12/02/2016,10436.48,10545.37,10402.59,10513.35,-20.7,-0.20%,0
12/01/2016,10593.06,10627.1,10502.54,10534.05,-106.25,-1.00%,0
11/30/2016,10615.79,10691.67,10606.04,10640.3,19.81,+0.19%,0
11/29/2016,10562.15,10624.76,10539.23,10620.49,37.82,+0.36%,0
11/28/2016,10655.92,10658.36,10554.94,10582.67,-116.6,-1.09%,0
11/25/2016,10700.17,10710.16,10649.37,10699.27,10.01,+0.09%,0
11/24/2016,10689.16,10715.65,10653.62,10689.26,26.82,+0.25%,0
11/23/2016,10718.89,10742.66,10602.21,10662.44,-51.41,-0.48%,0
11/22/2016,10745.67,10767.73,10707.87,10713.85,28.72,+0.27%,0
11/21/2016,10697.95,10727.09,10595.14,10685.13,20.57,+0.19%,0
11/18/2016,10735.05,10737.98,10649.12,10664.56,-20.98,-0.20%,0
11/17/2016,10640.36,10686.88,10604.32,10685.54,21.67,+0.20%,0
11/16/2016,10726.34,10735.47,10610.27,10663.87,-71.27,-0.66%,0
11/15/2016,10720.93,10748.31,10666.17,10735.14,41.45,+0.39%,0
11/14/2016,10750.62,10802.39,10677.09,10693.69,25.74,+0.24%,0
11/11/2016,10702.88,10714.47,10584.31,10667.95,37.83,+0.36%,0
11/10/2016,10710.04,10793.97,10575.96,10630.12,-15.89,-0.15%,0
11/09/2016,10181.89,10646.55,10174.92,10646.01,163.69,+1.56%,0
11/08/2016,10449.52,10486.04,10414.83,10482.32,25.37,+0.24%,0
11/07/2016,10410.56,10456.95,10381.14,10456.95,197.82,+1.93%,0
11/04/2016,10281.87,10286.39,10212.53,10259.13,-66.75,-0.65%,0
11/03/2016,10341.86,10406.72,10325.88,10325.88,-45.05,-0.43%,0
11/02/2016,10443.52,10460.93,10368.2,10370.93,-155.23,-1.47%,0
11/01/2016,10724.14,10730.48,10506.39,10526.16,-138.85,-1.30%,0
10/31/2016,10658.67,10687.74,10634.34,10665.01,-31.18,-0.29%,0
10/28/2016,10634.99,10716.16,10583.57,10696.19,-20.89,-0.19%,0
10/27/2016,10691.86,10772.67,10656.18,10717.08,7.4,+0.07%,0
10/26/2016,10726.22,10737.79,10632.29,10709.68,-47.63,-0.44%,0
10/25/2016,10786.25,10827.72,10738.36,10757.31,-3.86,-0.04%,0
10/24/2016,10743.87,10820.08,10743.87,10761.17,50.44,+0.47%,0
10/21/2016,10710.51,10737.26,10672.35,10710.73,9.34,+0.09%,0
10/20/2016,10665.75,10748.41,10592.89,10701.39,55.71,+0.52%,0
10/19/2016,10626.99,10672.22,10587.71,10645.68,14.13,+0.13%,0
10/18/2016,10560.14,10657.34,10543.69,10631.55,127.98,+1.22%,0
10/17/2016,10544.69,10583.7,10491.28,10503.57,-76.81,-0.73%,0
10/14/2016,10450.06,10615.3,10449.47,10580.38,166.31,+1.60%,0
10/13/2016,10425.79,10430.83,10349.06,10414.07,-109.,-1.04%,0
10/12/2016,10572.72,10604,10503.2,10523.07,-54.09,-0.51%,0
10/11/2016,10600.94,10692.36,10568.72,10577.16,-46.92,-0.44%,0
10/10/2016,10496.01,10639.41,10454.98,10624.08,133.22,+1.27%,0
10/07/2016,10549.69,10579.09,10465.35,10490.86,-77.94,-0.74%,0
10/06/2016,10641.13,10641.13,10537.68,10568.8,-16.98,-0.16%,0
10/05/2016,10535.62,10622.44,10486.63,10585.78,-33.83,-0.32%,0
10/04/2016,10492.97,10646.72,10492.25,10619.61,108.59,+1.03%,0
09/30/2016,10240.69,10531.26,10189.94,10511.02,105.48,+1.01%,0
09/29/2016,10545.6,10575.34,10370.23,10405.54,-32.8,-0.31%,0
09/28/2016,10425.89,10518.36,10417.15,10438.34,76.86,+0.74%,0
09/27/2016,10451.4,10455.88,10265.69,10361.48,-32.23,-0.31%,0
09/26/2016,10555.19,10560.83,10385.63,10393.71,-233.26,-2.19%,0
09/23/2016,10662.49,10675.62,10610.95,10626.97,-47.21,-0.44%,0
09/22/2016,10518.53,10705.4,10517.8,10674.18,237.69,+2.28%,0
09/21/2016,10496.43,10535.25,10427.22,10436.49,42.63,+0.41%,0
09/20/2016,10374.68,10465.95,10371.62,10393.86,19.99,+0.19%,0
09/19/2016,10349.87,10381.93,10326.75,10373.87,97.7,+0.95%,0
09/16/2016,10403.67,10427.2,10262.19,10276.17,-155.03,-1.49%,0
09/15/2016,10360.84,10446.4,10337.23,10431.2,52.8,+0.51%,0
09/14/2016,10410.3,10450.41,10369.72,10378.4,-8.2,-0.08%,0
09/13/2016,10483.07,10507.04,10382.85,10386.6,-45.17,-0.43%,0
09/12/2016,10380.46,10431.9,10299.38,10431.77,-141.67,-1.34%,0
09/09/2016,10641.81,10671.66,10539.31,10573.44,-101.85,-0.95%,0
09/08/2016,10749.82,10780.42,10570.06,10675.29,-77.69,-0.72%,0
09/07/2016,10706.86,10775.93,10659.73,10752.98,65.84,+0.62%,0
09/06/2016,10704.89,10742.49,10657.43,10687.14,14.92,+0.14%,0
09/05/2016,10712.17,10740.39,10671.55,10672.22,-11.6,-0.11%,0
09/02/2016,10570.7,10693.64,10516.81,10683.82,149.51,+1.42%,0
09/01/2016,10622.33,10676.32,10492.29,10534.31,-58.38,-0.55%,0
08/31/2016,10627.18,10666.81,10591.44,10592.69,-64.95,-0.61%,0
08/30/2016,10588.71,10688.48,10588.48,10657.64,113.2,+1.07%,0
08/29/2016,10503.88,10566.69,10441.81,10544.44,-43.33,-0.41%,0
08/26/2016,10512.21,10613.06,10484.03,10587.77,58.18,+0.55%,0
08/25/2016,10576.56,10576.56,10470.73,10529.59,-93.38,-0.88%,0
08/24/2016,10531.14,10653.17,10515.16,10622.97,30.09,+0.28%,0
08/23/2016,10542.95,10627,10516.27,10592.88,98.53,+0.94%,0
08/22/2016,10528.88,10656.25,10443.48,10494.35,-50.01,-0.47%,0
08/19/2016,10613.23,10618.11,10490.96,10544.36,-58.67,-0.55%,0
08/18/2016,10613.08,10625.33,10548.97,10603.03,65.36,+0.62%,0
08/17/2016,10694.55,10696.76,10516.05,10537.67,-138.98,-1.30%,0
08/16/2016,10666.72,10737.07,10634.68,10676.65,-62.56,-0.58%,0
08/15/2016,10719.14,10802.32,10712.13,10739.21,25.78,+0.24%,0
08/12/2016,10718.33,10735.11,10685.52,10713.43,-29.41,-0.27%,0
08/11/2016,10687.57,10742.84,10635.42,10742.84,91.95,+0.86%,0
08/10/2016,10676.9,10708.25,10635.11,10650.89,-42.01,-0.39%,0
08/09/2016,10438.6,10701.33,10433.79,10692.9,260.54,+2.50%,0
08/08/2016,10407.5,10478.75,10403.47,10432.36,65.15,+0.63%,0
08/05/2016,10242.88,10374.33,10216.64,10367.21,139.35,+1.36%,0
08/04/2016,10237.08,10282.17,10182.4,10227.86,57.65,+0.57%,0
08/03/2016,10150.13,10189.15,10092.53,10170.21,25.87,+0.26%,0
08/02/2016,10328.87,10330.64,10128.98,10144.34,-186.18,-1.80%,0
08/01/2016,10426.36,10459.34,10277.37,10330.52,-6.98,-0.07%,0
07/29/2016,10320.82,10355.31,10287.32,10337.5,62.57,+0.61%,0
07/28/2016,10309.92,10381.9,10264.39,10274.93,-44.62,-0.43%,0
07/27/2016,10314.43,10352.32,10298.4,10319.55,71.79,+0.70%,0
07/26/2016,10199.66,10275.41,10150,10247.76,49.52,+0.49%,0
07/25/2016,10155.2,10264.06,10125.22,10198.24,50.78,+0.50%,0
07/22/2016,10130.51,10181.24,10073.28,10147.46,-8.75,-0.09%,0
07/21/2016,10195.4,10195.65,10090.12,10156.21,14.2,+0.14%,0
07/20/2016,10054.54,10146.71,9991.65,10142.01,160.77,+1.61%,0
07/19/2016,10038.95,10050.77,9923.64,9981.24,-81.89,-0.81%,0
07/18/2016,10079.03,10160.3,10011.84,10063.13,-3.77,-0.04%,0
07/15/2016,10031.18,10098.75,9987.05,10066.9,-1.4,-0.01%,0
07/14/2016,10058.49,10109.86,9984.55,10068.3,137.59,+1.39%,0
07/13/2016,9941.99,10001.87,9919.41,9930.71,-33.36,-0.33%,0
07/12/2016,9850.4,10013.49,9841.11,9964.07,130.66,+1.33%,0
07/11/2016,9744.8,9841.86,9690.18,9833.41,203.75,+2.12%,0
07/08/2016,9392.2,9655.92,9389.05,9629.66,210.88,+2.24%,0
07/07/2016,9437.47,9507.91,9399.69,9418.78,45.52,+0.49%,0
07/06/2016,9449.57,9530.59,9304.01,9373.26,-159.35,-1.67%,0
07/05/2016,9656.05,9659.41,9506.84,9532.61,-176.48,-1.82%,0
07/04/2016,9797.66,9808.99,9701.15,9709.09,-67.03,-0.69%,0
07/01/2016,9566.07,9806.47,9566.07,9776.12,96.03,+0.99%,0
06/30/2016,9566.07,9695.59,9513.52,9680.09,67.82,+0.71%,0
06/29/2016,9557.69,9640.39,9506.29,9612.27,164.99,+1.75%,0
06/28/2016,9458.38,9554.41,9419.38,9447.28,178.62,+1.93%,0
06/27/2016,9516.92,9589.28,9214.1,9268.66,-288.5,-3.02%,0
06/24/2016,9237.62,9720.12,9226.15,9557.16,-699.87,-6.82%,0
06/23/2016,10122.47,10340.84,10104.92,10257.03,185.97,+1.85%,0
06/22/2016,10084.74,10149.81,10043.68,10071.06,55.52,+0.55%,0
06/21/2016,9943.84,10051.07,9930.1,10015.54,53.52,+0.54%,0
06/20/2016,9850.59,9996.56,9850.59,9962.02,330.66,+3.43%,0
06/17/2016,9620.92,9705.29,9578.15,9631.36,80.89,+0.85%,0
06/16/2016,9480.43,9582.38,9432.87,9550.47,-56.24,-0.59%,0
