Time,Open,High,Low,Last,Change,%Chg,Volume
04/19/2007,1472.5,1474.23,1464.47,1470.73,-1.77,-0.12%,0
04/18/2007,1471.48,1476.57,1466.41,1472.5,1.02,+0.07%,0
04/17/2007,1468.47,1474.35,1467.15,1471.48,3.01,+0.20%,0
04/16/2007,1452.85,1468.62,1452.84,1468.47,15.62,+1.08%,0
04/13/2007,1447.8,1453.11,1444.15,1452.85,5.05,+0.35%,0
04/12/2007,1438.87,1448.02,1433.91,1447.8,8.93,+0.62%,0
04/11/2007,1448.39,1448.39,1436.15,1438.87,-9.52,-0.66%,0
04/10/2007,1444.61,1448.73,1443.99,1448.39,3.78,+0.26%,0
04/09/2007,1443.76,1448.1,1443.28,1444.61,0.85,+0.06%,0
04/05/2007,1439.37,1444.88,1436.67,1443.76,4.39,+0.30%,0
04/04/2007,1437.77,1440.16,1435.08,1439.37,1.6,+0.11%,0
04/03/2007,1424.55,1440.57,1424.27,1437.77,13.22,+0.93%,0
04/02/2007,1420.86,1425.49,1416.37,1424.55,3.69,+0.26%,0
03/30/2007,1422.53,1429.22,1408.9,1420.86,-1.67,-0.12%,0
03/29/2007,1417.23,1426.24,1413.27,1422.53,5.3,+0.37%,0
03/28/2007,1428.61,1428.61,1414.07,1417.23,-11.38,-0.80%,0
03/27/2007,1437.5,1437.5,1425.54,1428.61,-8.89,-0.62%,0
03/26/2007,1436.11,1437.65,1423.28,1437.5,1.39,+0.10%,0
03/23/2007,1434.54,1438.89,1433.21,1436.11,1.57,+0.11%,0
03/22/2007,1435.04,1437.66,1429.88,1434.54,-0.5,-0.03%,0
03/21/2007,1410.94,1437.77,1409.75,1435.04,24.1,+1.71%,0
03/20/2007,1402.06,1411.53,1400.7,1410.94,8.88,+0.63%,0
03/19/2007,1386.95,1403.2,1386.95,1402.06,15.11,+1.09%,0
03/16/2007,1392.28,1397.51,1383.63,1386.95,-5.33,-0.38%,0
03/15/2007,1387.17,1395.73,1385.16,1392.28,5.11,+0.37%,0
03/14/2007,1377.95,1388.09,1363.98,1387.17,9.22,+0.67%,0
03/13/2007,1406.6,1406.6,1377.71,1377.95,-28.65,-2.04%,0
03/12/2007,1402.85,1409.34,1398.4,1406.6,3.75,+0.27%,0
03/09/2007,1401.89,1410.15,1397.3,1402.85,0.96,+0.07%,0
03/08/2007,1391.97,1407.93,1391.88,1401.89,9.92,+0.71%,0
03/07/2007,1395.41,1401.16,1390.64,1391.97,-3.44,-0.25%,0
03/06/2007,1374.12,1397.9,1374.06,1395.41,21.29,+1.55%,0
03/05/2007,1387.17,1391.86,1373.97,1374.12,-13.05,-0.94%,0
03/02/2007,1403.17,1403.4,1386.87,1387.17,-16.,-1.14%,0
03/01/2007,1406.82,1409.46,1380.87,1403.17,-3.65,-0.26%,0
02/28/2007,1399.04,1415.89,1396.65,1406.82,7.78,+0.56%,0
02/27/2007,1449.37,1449.37,1389.42,1399.04,-50.33,-3.47%,0
02/26/2007,1451.19,1456.95,1445.48,1449.37,-1.82,-0.13%,0
02/23/2007,1456.38,1456.38,1448.36,1451.19,-5.19,-0.36%,0
02/22/2007,1457.63,1461.57,1450.51,1456.38,-1.25,-0.09%,0
02/21/2007,1459.68,1459.68,1452.02,1457.63,-2.05,-0.14%,0
02/20/2007,1459.68,1460.53,1449.2,1459.68,4.14,+0.28%,0
02/16/2007,1455.54,1456.77,1451.57,1455.54,-1.27,-0.09%,0
02/15/2007,1456.81,1457.97,1453.19,1456.81,1.51,+0.10%,0
02/14/2007,1455.3,1457.65,1443.91,1455.3,11.04,+0.76%,0
02/13/2007,1444.26,1444.41,1433.22,1444.26,10.89,+0.76%,0
02/12/2007,1433.37,1439.11,1431.44,1433.37,-4.69,-0.33%,0
02/09/2007,1448.31,1452.45,1433.44,1438.06,-10.25,-0.71%,0
02/08/2007,1450.02,1450.45,1442.81,1448.31,-1.71,-0.12%,0
02/07/2007,1448,1452.99,1446.44,1450.02,2.02,+0.14%,0
02/06/2007,1446.99,1450.19,1443.4,1448,1.01,+0.07%,0
02/05/2007,1448.39,1449.38,1443.85,1446.99,-1.4,-0.10%,0
02/02/2007,1445.94,1449.33,1444.49,1448.39,2.45,+0.17%,0
02/01/2007,1445.94,1446.64,1437.9,1445.94,7.7,+0.54%,0
01/31/2007,1428.82,1441.61,1424.78,1438.24,9.42,+0.66%,0
01/30/2007,1420.62,1428.82,1420.61,1428.82,8.2,+0.58%,0
01/29/2007,1422.18,1426.94,1418.46,1420.62,-1.56,-0.11%,0
01/26/2007,1423.9,1427.27,1416.96,1422.18,-1.72,-0.12%,0
01/25/2007,1440.13,1440.69,1422.34,1423.9,-16.23,-1.13%,0
01/24/2007,1427.99,1440.14,1427.96,1440.13,12.14,+0.85%,0
01/23/2007,1422.95,1431.33,1421.66,1427.99,5.04,+0.35%,0
01/22/2007,1430.5,1431.39,1420.4,1422.95,-7.55,-0.53%,0
01/19/2007,1426.37,1431.57,1425.19,1430.5,4.13,+0.29%,0
01/18/2007,1430.62,1433.3,1424.21,1426.37,-4.25,-0.30%,0
01/17/2007,1431.9,1435.27,1428.57,1430.62,-1.28,-0.09%,0
01/16/2007,1430.73,1433.93,1428.62,1431.9,1.17,+0.08%,0
01/12/2007,1423.82,1431.23,1422.58,1430.73,6.91,+0.49%,0
01/11/2007,1414.85,1427.12,1414.84,1423.82,8.97,+0.63%,0
01/10/2007,1412.11,1415.99,1404.33,1414.85,2.74,+0.19%,0
01/09/2007,1412.84,1415.61,1405.42,1412.11,-0.73,-0.05%,0
01/08/2007,1409.71,1414.98,1403.97,1412.84,3.13,+0.22%,0
01/05/2007,1418.34,1418.34,1405.75,1409.71,-8.63,-0.61%,0
01/04/2007,1416.63,1421.84,1408.22,1418.34,1.71,+0.12%,0
01/03/2007,1418.3,1429.42,1407.86,1416.63,-1.67,-0.12%,0
12/29/2006,1424.73,1427,1416.72,1418.3,-6.43,-0.45%,0
12/28/2006,1426.84,1427.26,1422.05,1424.73,-2.11,-0.15%,0
12/27/2006,1416.9,1427.72,1416.63,1426.84,9.94,+0.70%,0
12/26/2006,1410.76,1417.91,1410.45,1416.9,6.14,+0.44%,0
12/22/2006,1418.3,1418.82,1410.28,1410.76,-7.54,-0.53%,0
12/21/2006,1423.53,1426.4,1415.9,1418.3,-5.23,-0.37%,0
12/20/2006,1425.55,1429.05,1423.51,1423.53,-2.02,-0.14%,0
12/19/2006,1421.2,1428.3,1414.88,1425.55,3.07,+0.22%,0
12/18/2006,1427.09,1431.81,1420.65,1422.48,-4.61,-0.32%,0
12/15/2006,1425.49,1431.63,1425.48,1427.09,1.6,+0.11%,0
12/14/2006,1413.21,1427.23,1413.16,1425.49,12.28,+0.87%,0
12/13/2006,1411.56,1416.64,1411.05,1413.21,1.65,+0.12%,0
12/12/2006,1413.04,1413.78,1404.75,1411.56,-1.48,-0.10%,0
12/11/2006,1409.84,1415.6,1408.56,1413.04,3.2,+0.23%,0
12/08/2006,1407.29,1414.09,1403.67,1409.84,2.55,+0.18%,0
12/07/2006,1412.9,1418.27,1406.8,1407.29,-5.61,-0.40%,0
12/06/2006,1414.76,1415.93,1411.05,1412.9,-1.86,-0.13%,0
12/05/2006,1409.12,1415.27,1408.78,1414.76,5.64,+0.40%,0
12/04/2006,1396.71,1411.23,1396.67,1409.12,12.41,+0.89%,0
12/01/2006,1400.63,1402.46,1385.93,1396.71,-3.92,-0.28%,0
11/30/2006,1399.48,1406.3,1393.83,1400.63,1.15,+0.08%,0
11/29/2006,1386.72,1401.14,1386.11,1399.48,12.76,+0.92%,0
11/28/2006,1381.9,1387.91,1377.83,1386.72,4.82,+0.35%,0
11/27/2006,1400.95,1400.95,1381.44,1381.9,-19.05,-1.36%,0
11/24/2006,1406.09,1406.09,1399.25,1400.95,-5.14,-0.37%,0
11/22/2006,1402.81,1407.89,1402.26,1406.09,3.28,+0.23%,0
11/21/2006,1400.5,1403.49,1399.99,1402.81,2.31,+0.16%,0
11/20/2006,1401.2,1404.37,1397.85,1400.5,-0.7,-0.05%,0
11/17/2006,1399.76,1401.21,1394.55,1401.2,1.44,+0.10%,0
11/16/2006,1396.57,1403.76,1396.53,1399.76,3.19,+0.23%,0
11/15/2006,1393.22,1401.35,1392.13,1396.57,3.35,+0.24%,0
11/14/2006,1384.42,1394.49,1379.07,1393.22,8.8,+0.64%,0
11/13/2006,1380.9,1387.61,1378.8,1384.42,3.52,+0.25%,0
11/10/2006,1378.33,1381.04,1375.6,1380.9,2.57,+0.19%,0
11/09/2006,1385.72,1388.92,1377.31,1378.33,-7.39,-0.53%,0
11/08/2006,1382.84,1388.61,1376.29,1385.72,2.88,+0.21%,0
11/07/2006,1379.78,1388.19,1379.19,1382.84,3.06,+0.22%,0
11/06/2006,1364.3,1381.4,1364.27,1379.78,15.48,+1.13%,0
11/03/2006,1367.34,1371.68,1360.98,1364.3,-3.04,-0.22%,0
11/02/2006,1367.81,1368.39,1362.21,1367.34,-0.47,-0.03%,0
11/01/2006,1377.94,1381.95,1366.26,1367.81,-10.13,-0.74%,0
10/31/2006,1377.93,1381.21,1372.19,1377.94,0.01,0.00%,0
10/30/2006,1377.34,1381.22,1373.46,1377.93,0.59,+0.04%,0
10/27/2006,1389.08,1389.08,1375.85,1377.34,-11.74,-0.85%,0
10/26/2006,1382.22,1389.45,1379.47,1389.08,6.86,+0.50%,0
10/25/2006,1377.38,1383.61,1376,1382.22,4.84,+0.35%,0
10/24/2006,1377.02,1377.78,1372.42,1377.38,0.36,+0.03%,0
10/23/2006,1368.6,1377.4,1363.94,1377.02,8.42,+0.62%,0
10/20/2006,1366.96,1368.66,1362.1,1368.6,1.64,+0.12%,0
10/19/2006,1365.96,1368.09,1362.06,1366.96,1,+0.07%,0
10/18/2006,1364.05,1372.87,1360.95,1365.96,1.91,+0.14%,0
10/17/2006,1369.05,1369.05,1356.87,1364.05,-5.,-0.37%,0
10/16/2006,1365.62,1370.2,1364.48,1369.05,3.43,+0.25%,0
10/13/2006,1362.83,1366.63,1360.5,1365.62,2.79,+0.20%,0
10/12/2006,1349.95,1363.76,1349.94,1362.83,12.88,+0.95%,0
10/11/2006,1353.42,1353.97,1343.57,1349.95,-3.47,-0.26%,0
10/10/2006,1350.66,1354.23,1348.6,1353.42,2.76,+0.20%,0
10/09/2006,1349.58,1352.69,1346.55,1350.66,1.08,+0.08%,0
10/06/2006,1353.22,1353.22,1344.21,1349.58,-3.64,-0.27%,0
10/05/2006,1350.22,1353.79,1347.75,1353.22,3,+0.22%,0
10/04/2006,1334.11,1350.22,1331.48,1350.22,16.11,+1.21%,0
10/03/2006,1331.32,1338.31,1327.1,1334.11,2.79,+0.21%,0
10/02/2006,1335.85,1338.54,1330.28,1331.32,-4.53,-0.34%,0
09/29/2006,1339.15,1339.88,1335.64,1335.85,-3.3,-0.25%,0
09/28/2006,1336.59,1340.28,1333.75,1339.15,2.56,+0.19%,0
09/27/2006,1336.34,1340.08,1333.54,1336.59,0.25,+0.02%,0
09/26/2006,1326.37,1336.6,1325.3,1336.34,9.97,+0.75%,0
09/25/2006,1314.78,1329.35,1311.58,1326.37,11.59,+0.88%,0
09/22/2006,1318.03,1318.03,1310.94,1314.78,-3.25,-0.25%,0
09/21/2006,1325.18,1328.19,1315.45,1318.03,-7.15,-0.54%,0
09/20/2006,1318.31,1328.53,1318.28,1325.18,6.87,+0.52%,0
09/19/2006,1321.18,1322.04,1312.17,1318.31,-2.87,-0.22%,0
09/18/2006,1319.87,1324.87,1318.16,1321.18,1.31,+0.10%,0
09/15/2006,1316.28,1324.65,1316.28,1319.87,3.59,+0.27%,0
09/14/2006,1318.07,1318.07,1313.25,1316.28,-1.79,-0.14%,0
09/13/2006,1313.11,1319.92,1311.12,1318.07,4.96,+0.38%,0
09/12/2006,1299.54,1314.28,1299.53,1313.11,13.57,+1.04%,0
09/11/2006,1298.92,1302.36,1290.93,1299.54,0.62,+0.05%,0
09/08/2006,1294.02,1300.14,1294.02,1298.92,4.9,+0.38%,0
09/07/2006,1300.26,1301.25,1292.13,1294.02,-6.24,-0.48%,0
09/06/2006,1313.25,1313.25,1299.28,1300.26,-12.99,-0.99%,0
09/05/2006,1311.01,1314.67,1308.82,1313.25,2.24,+0.17%,0
09/01/2006,1303.82,1312.03,1303.8,1311.01,7.19,+0.55%,0
08/31/2006,1304.27,1306.11,1302.45,1303.82,-0.45,-0.03%,0
08/30/2006,1304.28,1306.74,1302.15,1304.27,-0.01,0.00%,0
08/29/2006,1301.78,1305.02,1295.29,1304.28,2.5,+0.19%,0
08/28/2006,1295.09,1305.02,1293.97,1301.78,6.69,+0.52%,0
08/25/2006,1296.06,1298.88,1292.39,1295.09,-0.97,-0.07%,0
08/24/2006,1292.99,1297.23,1291.4,1296.06,-2.75,-0.21%,0
08/22/2006,1297.52,1302.49,1294.43,1298.81,1.29,+0.10%,0
08/21/2006,1301.09,1301.09,1295.51,1297.52,-4.78,-0.37%,0
08/18/2006,1297.48,1302.3,1293.56,1302.3,4.82,+0.37%,0
08/17/2006,1294.99,1300.78,1292.71,1297.48,2.05,+0.16%,0
08/16/2006,1285.93,1296.21,1285.93,1295.43,9.86,+0.77%,0
08/15/2006,1271.52,1286.23,1271.52,1285.57,17.36,+1.37%,0
08/14/2006,1267.6,1278.9,1267.04,1268.21,1.47,+0.12%,0
08/11/2006,1271.35,1271.35,1262.07,1266.74,-5.07,-0.40%,0
08/10/2006,1265.17,1272.55,1261.3,1271.81,5.87,+0.46%,0
08/09/2006,1273.52,1283.74,1264.73,1265.94,-5.54,-0.44%,0
08/08/2006,1279.18,1282.75,1268.37,1271.48,-4.29,-0.34%,0
08/07/2006,1279.31,1279.31,1273,1275.77,-3.59,-0.28%,0
08/04/2006,1286.73,1288.64,1273.81,1279.36,-0.91,-0.07%,0
08/03/2006,1278.22,1283.96,1271.25,1280.27,1.72,+0.13%,0
08/02/2006,1270.73,1283.42,1270.73,1278.55,7.63,+0.60%,0
08/01/2006,1275.76,1275.76,1265.71,1270.92,-5.74,-0.45%,0
07/31/2006,1278.53,1278.66,1274.31,1276.66,-1.89,-0.15%,0
07/28/2006,1263.15,1280.42,1263.15,1278.55,15.35,+1.22%,0
07/27/2006,1268.2,1275.85,1261.92,1263.2,-5.2,-0.41%,0
07/26/2006,1268.87,1273.89,1261.94,1268.4,-0.48,-0.04%,0
07/25/2006,1260.91,1272.39,1257.19,1268.88,7.97,+0.63%,0
07/24/2006,1240.25,1262.5,1240.25,1260.91,20.62,+1.66%,0
07/21/2006,1249.12,1250.96,1238.72,1240.29,-8.84,-0.71%,0
07/20/2006,1259.81,1262.56,1249.13,1249.13,-10.68,-0.85%,0
07/19/2006,1236.74,1261.81,1236.74,1259.81,22.95,+1.86%,0
07/18/2006,1234.48,1239.86,1224.54,1236.86,2.37,+0.19%,0
07/17/2006,1236.2,1240.07,1231.49,1234.49,-1.71,-0.14%,0
