Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
FXH06,12/23/2005,2098.5,2105.5,2091.5,2100.5,10,+0.48%,116973,1524621
FXH06,12/22/2005,2086.5,2100.5,2083.5,2090.5,-1.,-0.05%,139901,1527702
FXH06,12/21/2005,2072.5,2094.5,2068.5,2091.5,30,+1.46%,218370,1526824
FXH06,12/20/2005,2037.5,2068.5,2035.5,2061.5,12,+0.59%,332766,1520341
FXH06,12/19/2005,2051.5,2059.5,2034.5,2049.5,-8.,-0.39%,307728,1527594
FXH06,12/16/2005,2017.5,2064.5,2017.5,2057.5,42,+2.08%,233489,1545219
FXH06,12/15/2005,2024.5,2027.5,2008.5,2015.5,-3.,-0.15%,1022029,2224885
FXH06,12/14/2005,2037.5,2040.5,2009.5,2018.5,-14.,-0.69%,1364382,2294472
FXZ05,12/13/2005,2018.5,2054.5,2007.5,2032.5,18,+0.89%,1656469,2222613
FXZ05,12/12/2005,2014.5,2034.5,2004.5,2014.5,14,+0.70%,1426530,2098173
FXZ05,12/09/2005,1997.5,2012.5,1988.5,2000.5,-10.,-0.50%,1126961,1967911
FXZ05,12/08/2005,1984.5,2017.5,1977.5,2010.5,9,+0.45%,479438,1960009
FXZ05,12/07/2005,2017.5,2031.5,1992.5,2001.5,-22.,-1.09%,645720,1902251
FXZ05,12/06/2005,2004.5,2037.5,1998.5,2023.5,22,+1.10%,587357,1871891
FXZ05,12/05/2005,2019.5,2025.5,1991.5,2001.5,-21.,-1.04%,491362,1898308
FXZ05,12/02/2005,2019.5,2026.5,2006.5,2022.5,19,+0.95%,421990,1876312
FXZ05,12/01/2005,1961.5,2017.5,1960.5,2003.5,48,+2.45%,382334,1852601
FXZ05,11/30/2005,1957.5,1963.5,1938.5,1955.5,-7.,-0.36%,565443,1833249
FXZ05,11/29/2005,1949.5,1980.5,1941.5,1962.5,6,+0.31%,485263,1847871
FXZ05,11/28/2005,1991.5,1997.5,1937.5,1956.5,-13.,-0.66%,505056,1835947
FXZ05,11/25/2005,1970.5,1976.5,1960.5,1969.5,2,+0.10%,485611,1803550
FXZ05,11/24/2005,1974.5,1979.5,1950.5,1967.5,-5.,-0.25%,185823,1784367
FXZ05,11/23/2005,1969.5,1984.5,1953.5,1972.5,18,+0.92%,238517,1779202
FXZ05,11/22/2005,1959.5,1965.5,1943.5,1954.5,1,+0.05%,342786,1787535
FXZ05,11/21/2005,1937.5,1971.5,1927.5,1953.5,18,+0.93%,345058,1757153
FXZ05,11/18/2005,1935.5,1947.5,1917.5,1935.5,26,+1.36%,350117,1751720
FXZ05,11/17/2005,1908.5,1921.5,1898.5,1909.5,21,+1.11%,610307,1730437
FXZ05,11/16/2005,1905.5,1912.5,1882.5,1888.5,-24.,-1.25%,421807,1720424
FXZ05,11/15/2005,1908.5,1926.5,1898.5,1912.5,-3.,-0.16%,490729,1712263
FXZ05,11/14/2005,1904.5,1928.5,1896.5,1915.5,8,+0.42%,456055,1715026
FXZ05,11/11/2005,1904.5,1910.5,1891.5,1907.5,14,+0.74%,450850,1674371
FXZ05,11/10/2005,1874.5,1895.5,1855.5,1893.5,16,+0.85%,330563,1658373
FXZ05,11/09/2005,1870.5,1885.5,1852.5,1877.5,15,+0.81%,503406,1658538
FXZ05,11/08/2005,1871.5,1884.5,1852.5,1862.5,-6.,-0.32%,439063,1669906
FXZ05,11/07/2005,1855.5,1876.5,1842.5,1868.5,23,+1.25%,483082,1631234
FXZ05,11/04/2005,1860.5,1867.5,1845.5,1845.5,-15.,-0.81%,407270,1623111
FXZ05,11/03/2005,1841.5,1868.5,1831.5,1860.5,20,+1.09%,485151,1623349
FXZ05,11/02/2005,1812.5,1840.5,1790.5,1840.5,31,+1.71%,601383,1599450
FXZ05,11/01/2005,1816.5,1831.5,1806.5,1809.5,-5.,-0.28%,626183,1582640
FXZ05,10/31/2005,1786.5,1822.5,1785.5,1814.5,43,+2.43%,461472,1581355
FXZ05,10/28/2005,1735.5,1772.5,1713.5,1771.5,22,+1.26%,614044,1623068
FXZ05,10/27/2005,1779.5,1788.5,1735.5,1749.5,-43.,-2.40%,847047,1609277
FXZ05,10/26/2005,1798.5,1820.5,1782.5,1792.5,17,+0.96%,709820,1628670
FXZ05,10/25/2005,1829.5,1830.5,1774.5,1775.5,-49.,-2.69%,596928,1641994
FXZ05,10/24/2005,1774.5,1824.5,1771.5,1824.5,35,+1.96%,540496,1620564
FXZ05,10/21/2005,1766.5,1790.5,1760.5,1789.5,18,+1.02%,459930,1680177
FXZ05,10/20/2005,1834.5,1837.5,1771.5,1771.5,-38.,-2.10%,711135,1616174
FXZ05,10/19/2005,1804.5,1815.5,1774.5,1809.5,-20.,-1.09%,829213,1667977
FXZ05,10/18/2005,1863.5,1868.5,1823.5,1829.5,-17.,-0.92%,943978,1652309
FXZ05,10/17/2005,1864.5,1872.5,1839.5,1846.5,-6.,-0.32%,545041,1692800
FXZ05,10/14/2005,1836.5,1867.5,1818.5,1852.5,30,+1.65%,448667,1657998
FXZ05,10/13/2005,1849.5,1864.5,1809.5,1822.5,-21.,-1.14%,688998,1643538
FXZ05,10/12/2005,1869.5,1885.5,1838.5,1843.5,-39.,-2.07%,774837,1661437
FXZ05,10/11/2005,1883.5,1910.5,1878.5,1882.5,2,+0.11%,711442,1627636
FXZ05,10/10/2005,1889.5,1906.5,1877.5,1880.5,7,+0.37%,514512,1637406
FXZ05,10/07/2005,1872.5,1897.5,1865.5,1873.5,18,+0.97%,389931,1648035
FXZ05,10/06/2005,1887.5,1895.5,1855.5,1855.5,-63.,-3.28%,617382,1684661
FXZ05,10/05/2005,1944.5,1947.5,1912.5,1918.5,-46.,-2.34%,825755,1682372
FXZ05,10/04/2005,1957.5,1977.5,1937.5,1964.5,10,+0.51%,623443,1677071
FXZ05,10/03/2005,1948.5,1958.5,1939.5,1954.5,19,+0.98%,462169,1649698
FXZ05,09/30/2005,1949.5,1950.5,1923.5,1935.5,-11.,-0.57%,327856,1640213
FXZ05,09/29/2005,1937.5,1948.5,1911.5,1946.5,26,+1.35%,430106,1683016
FXZ05,09/28/2005,1907.5,1938.5,1906.5,1920.5,24,+1.27%,490319,1637136
FXZ05,09/27/2005,1901.5,1906.5,1882.5,1896.5,1,+0.05%,469881,1643230
FXZ05,09/26/2005,1871.5,1914.5,1870.5,1895.5,42,+2.27%,458851,1676345
FXZ05,09/23/2005,1829.5,1854.5,1820.5,1853.5,28,+1.53%,559755,1679861
FXZ05,09/22/2005,1821.5,1830.5,1797.5,1825.5,5,+0.27%,438293,1614505
FXZ05,09/21/2005,1855.5,1866.5,1816.5,1820.5,-51.,-2.73%,614511,1544476
FXZ05,09/20/2005,1873.5,1887.5,1870.5,1871.5,0,0.00%,633143,1564095
FXZ05,09/19/2005,1836.5,1876.5,1832.5,1871.5,-7.,-0.37%,321113,1563601
FXZ05,09/16/2005,1847.5,1887.5,1847.5,1878.5,41,+2.23%,429928,1502086
FXZ05,09/15/2005,1844.5,1861.5,1837.5,1837.5,-7.,-0.38%,854386,1855103
FXZ05,09/14/2005,1841.5,1855.5,1834.5,1844.5,6,+0.33%,1238627,1910230
FXU05,09/13/2005,1866.5,1868.5,1831.5,1838.5,-24.,-1.29%,1472191,1946451
FXU05,09/12/2005,1881.5,1888.5,1859.5,1862.5,-18.,-0.96%,1624449,1828023
FXU05,09/09/2005,1863.5,1880.5,1850.5,1880.5,24,+1.29%,872850,1871888
FXU05,09/08/2005,1862.5,1863.5,1842.5,1856.5,-5.,-0.27%,512585,1900302
FXU05,09/07/2005,1859.5,1871.5,1848.5,1861.5,4,+0.22%,604191,1956757
FXU05,09/06/2005,1814.5,1857.5,1814.5,1857.5,46,+2.54%,799123,1806701
FXU05,09/05/2005,1788.5,1822.5,1786.5,1811.5,25,+1.40%,515384,1821243
FXU05,09/02/2005,1788.5,1802.5,1773.5,1786.5,2,+0.11%,198482,1816665
FXU05,09/01/2005,1786.5,1807.5,1779.5,1784.5,6,+0.34%,451028,1785953
FXU05,08/31/2005,1745.5,1781.5,1744.5,1778.5,25,+1.43%,530442,1781911
FXU05,08/30/2005,1759.5,1767.5,1738.5,1753.5,-11.,-0.62%,619719,1778305
FXU05,08/29/2005,1712.5,1766.5,1703.5,1764.5,32,+1.85%,426137,1787188
FXU05,08/26/2005,1771.5,1782.5,1730.5,1732.5,-30.,-1.70%,420665,1753789
FXU05,08/25/2005,1779.5,1783.5,1760.5,1762.5,-39.,-2.16%,544478,1739612
FXU05,08/24/2005,1800.5,1811.5,1782.5,1801.5,1,+0.06%,506234,1711690
FXU05,08/23/2005,1832.5,1832.5,1794.5,1800.5,-28.,-1.53%,475798,1706796
FXU05,08/22/2005,1841.5,1853.5,1815.5,1828.5,-6.,-0.33%,446456,1703055
FXU05,08/19/2005,1799.5,1842.5,1795.5,1834.5,34,+1.89%,334662,1697691
FXU05,08/18/2005,1811.5,1813.5,1781.5,1800.5,-15.,-0.83%,400518,1644291
FXU05,08/17/2005,1810.5,1822.5,1790.5,1815.5,3,+0.17%,415534,1631074
FXU05,08/16/2005,1854.5,1857.5,1810.5,1812.5,-39.,-2.11%,542048,1630268
FXU05,08/15/2005,1842.5,1853.5,1833.5,1851.5,15,+0.82%,396576,1630177
FXU05,08/12/2005,1873.5,1874.5,1833.5,1836.5,-23.,-1.24%,254275,1620941
FXU05,08/11/2005,1863.5,1875.5,1850.5,1859.5,-7.,-0.38%,329736,1650746
FXU05,08/10/2005,1849.5,1884.5,1849.5,1866.5,23,+1.25%,445212,1615911
FXU05,08/09/2005,1798.5,1846.5,1797.5,1843.5,51,+2.85%,445147,1608100
FXU05,08/08/2005,1798.5,1819.5,1792.5,1792.5,2,+0.11%,425543,1591648
FXU05,08/05/2005,1808.5,1823.5,1785.5,1790.5,-15.,-0.83%,332475,1577496
FXU05,08/04/2005,1852.5,1854.5,1799.5,1805.5,-51.,-2.75%,519270,1600105
FXU05,08/03/2005,1860.5,1863.5,1841.5,1856.5,-3.,-0.16%,517348,1585213
FXU05,08/02/2005,1833.5,1866.5,1831.5,1859.5,24,+1.31%,391589,1594730
FXU05,08/01/2005,1835.5,1851.5,1824.5,1835.5,-1.,-0.05%,408717,1590170
FXU05,07/29/2005,1851.5,1858.5,1825.5,1836.5,-15.,-0.81%,336735,1605381
FXU05,07/28/2005,1834.5,1853.5,1830.5,1851.5,25,+1.37%,421921,1600807
FXU05,07/27/2005,1815.5,1831.5,1815.5,1826.5,8,+0.44%,422007,1587124
FXU05,07/26/2005,1807.5,1827.5,1799.5,1818.5,9,+0.50%,318158,1615958
FXU05,07/25/2005,1817.5,1818.5,1798.5,1809.5,3,+0.17%,335072,1640244
FXU05,07/22/2005,1807.5,1818.5,1793.5,1806.5,-3.,-0.17%,274694,1645549
FXU05,07/21/2005,1832.5,1843.5,1789.5,1809.5,-24.,-1.31%,391500,1684919
FXU05,07/20/2005,1821.5,1834.5,1804.5,1833.5,7,+0.38%,1010638,1616619
FXU05,07/19/2005,1797.5,1830.5,1796.5,1826.5,34,+1.90%,516661,1618525
FXU05,07/18/2005,1796.5,1806.5,1781.5,1792.5,-3.,-0.17%,549892,1636450
FXU05,07/15/2005,1791.5,1798.5,1780.5,1795.5,6,+0.34%,326648,1651630
FXU05,07/14/2005,1778.5,1807.5,1776.5,1789.5,16,+0.90%,419647,1625467
FXU05,07/13/2005,1754.5,1779.5,1752.5,1773.5,12,+0.68%,512930,1660148
FXU05,07/12/2005,1759.5,1763.5,1733.5,1761.5,8,+0.46%,503454,1681575
FXU05,07/11/2005,1753.5,1767.5,1750.5,1753.5,1,+0.06%,519884,1705622
FXU05,07/08/2005,1718.5,1756.5,1707.5,1752.5,47,+2.76%,442676,1722214
FXU05,07/07/2005,1725.5,1728.5,1589.5,1705.5,-34.,-1.95%,674610,1854482
FXU05,07/06/2005,1731.5,1747.5,1729.5,1739.5,11,+0.64%,1861634,1624637
FXU05,07/05/2005,1726.5,1730.5,1702.5,1728.5,1,+0.06%,463413,1594385
FXU05,07/04/2005,1722.5,1732.5,1715.5,1727.5,3,+0.17%,456952,1577274
FXU05,07/01/2005,1692.5,1725.5,1688.5,1724.5,18,+1.05%,146824,1582109
FXU05,06/30/2005,1686.5,1712.5,1686.5,1706.5,20,+1.19%,441593,1595470
FXU05,06/29/2005,1686.5,1704.5,1678.5,1686.5,4,+0.24%,463272,1582059
FXU05,06/28/2005,1650.5,1685.5,1648.5,1682.5,50,+3.06%,429522,1588394
FXU05,06/27/2005,1652.5,1656.5,1632.5,1632.5,-29.,-1.75%,464424,1560813
FXU05,06/24/2005,1675.5,1683.5,1661.5,1661.5,-27.,-1.60%,423836,1535033
FXU05,06/23/2005,1700.5,1714.5,1685.5,1688.5,-9.,-0.53%,493740,1514879
FXU05,06/22/2005,1695.5,1709.5,1687.5,1697.5,1,+0.06%,474949,1511521
FXU05,06/21/2005,1691.5,1698.5,1683.5,1696.5,13,+0.77%,453330,1536372
FXU05,06/20/2005,1683.5,1685.5,1663.5,1683.5,-4.,-0.24%,372921,1571372
FXU05,06/17/2005,1676.5,1703.5,1671.5,1687.5,20,+1.20%,311251,1567803
FXU05,06/16/2005,1674.5,1677.5,1662.5,1667.5,6,+0.36%,833709,2014691
FXU05,06/15/2005,1679.5,1683.5,1650.5,1661.5,-21.,-1.25%,1239967,2013874
FXM05,06/14/2005,1662.5,1682.5,1657.5,1682.5,20,+1.20%,1579498,1886683
FXM05,06/13/2005,1660.5,1672.5,1647.5,1662.5,10,+0.61%,1124079,1847727
FXM05,06/10/2005,1652.5,1664.5,1644.5,1652.5,11,+0.67%,703214,1786712
FXM05,06/09/2005,1629.5,1650.5,1619.5,1641.5,8,+0.49%,622733,1769357
FXM05,06/08/2005,1637.5,1644.5,1626.5,1633.5,-9.,-0.55%,596501,1765324
FXM05,06/07/2005,1621.5,1650.5,1618.5,1642.5,25,+1.55%,452579,1717203
FXM05,06/06/2005,1625.5,1628.5,1603.5,1617.5,0,0.00%,516439,1715619
FXM05,06/03/2005,1649.5,1649.5,1611.5,1617.5,-27.,-1.64%,371826,1696528
FXM05,06/02/2005,1631.5,1649.5,1627.5,1644.5,3,+0.18%,512103,1693689
FXM05,06/01/2005,1597.5,1643.5,1590.5,1641.5,42,+2.63%,459995,1706840
FXM05,05/31/2005,1606.5,1606.5,1584.5,1599.5,-9.,-0.56%,608465,1726872
FXM05,05/30/2005,1586.5,1610.5,1578.5,1608.5,18,+1.13%,369862,1697052
FXM05,05/27/2005,1594.5,1596.5,1574.5,1590.5,1,+0.06%,139688,1698150
FXM05,05/26/2005,1565.5,1590.5,1562.5,1589.5,29,+1.86%,274875,1719227
FXM05,05/25/2005,1565.5,1573.5,1554.5,1560.5,-8.,-0.51%,409969,1689905
FXM05,05/24/2005,1576.5,1576.5,1553.5,1568.5,-10.,-0.63%,407930,1686067
FXM05,05/23/2005,1566.5,1578.5,1554.5,1578.5,16,+1.02%,394613,1697407
FXM05,05/20/2005,1544.5,1564.5,1539.5,1562.5,21,+1.36%,337443,1743300
FXM05,05/19/2005,1535.5,1550.5,1532.5,1541.5,3,+0.19%,389277,1710826
FXM05,05/18/2005,1494.5,1547.5,1488.5,1538.5,58,+3.92%,461775,1675610
FXM05,05/17/2005,1489.5,1490.5,1469.5,1480.5,-10.,-0.67%,630464,1641147
FXM05,05/16/2005,1472.5,1490.5,1471.5,1490.5,15,+1.02%,341670,1645546
FXM05,05/13/2005,1469.5,1491.5,1461.5,1475.5,-1.,-0.07%,327412,1651070
FXM05,05/12/2005,1475.5,1489.5,1471.5,1476.5,16,+1.10%,454556,1678376
FXM05,05/11/2005,1465.5,1478.5,1444.5,1460.5,-8.,-0.54%,536144,1668615
FXM05,05/10/2005,1497.5,1505.5,1460.5,1468.5,-35.,-2.33%,661517,1679702
FXM05,05/09/2005,1501.5,1504.5,1486.5,1503.5,3,+0.20%,526078,1695934
FXM05,05/06/2005,1490.5,1510.5,1481.5,1500.5,22,+1.49%,318182,1691292
FXM05,05/05/2005,1476.5,1499.5,1470.5,1478.5,0,0.00%,550525,1707488
FXM05,05/04/2005,1452.5,1480.5,1441.5,1478.5,28,+1.93%,575265,1690469
FXM05,05/03/2005,1441.5,1450.5,1430.5,1450.5,16,+1.12%,547574,1693949
FXM05,05/02/2005,1427.5,1444.5,1422.5,1434.5,17,+1.20%,304631,1699511
FXM05,04/29/2005,1394.5,1427.5,1391.5,1417.5,9,+0.64%,281461,1708641
FXM05,04/28/2005,1434.5,1437.5,1393.5,1408.5,-22.,-1.54%,668371,1658505
FXM05,04/27/2005,1440.5,1444.5,1402.5,1430.5,-21.,-1.45%,658041,1645290
FXM05,04/26/2005,1459.5,1461.5,1437.5,1451.5,-5.,-0.34%,750868,1640314
FXM05,04/25/2005,1438.5,1463.5,1435.5,1456.5,14,+0.97%,406822,1603571
FXM05,04/22/2005,1442.5,1451.5,1431.5,1442.5,1,+0.07%,351948,1620640
FXM05,04/21/2005,1403.5,1442.5,1399.5,1441.5,50,+3.59%,377148,1608222
FXM05,04/20/2005,1437.5,1442.5,1387.5,1391.5,-35.,-2.45%,689541,1605488
FXM05,04/19/2005,1429.5,1436.5,1414.5,1426.5,11,+0.78%,665399,1609321
FXM05,04/18/2005,1429.5,1435.5,1399.5,1415.5,-48.,-3.28%,526327,1588717
FXM05,04/15/2005,1509.5,1514.5,1461.5,1463.5,-69.,-4.50%,1088210,1561024
FXM05,04/14/2005,1533.5,1552.5,1523.5,1532.5,-8.,-0.52%,909948,1521404
FXM05,04/13/2005,1553.5,1556.5,1538.5,1540.5,9,+0.59%,462917,1524273
FXM05,04/12/2005,1549.5,1549.5,1525.5,1531.5,-21.,-1.35%,328214,1500277
FXM05,04/11/2005,1544.5,1556.5,1538.5,1552.5,0,0.00%,339851,1500090
FXM05,04/08/2005,1563.5,1568.5,1548.5,1552.5,-2.,-0.13%,291199,1502207
FXM05,04/07/2005,1536.5,1562.5,1533.5,1554.5,18,+1.17%,289671,1502429
FXM05,04/06/2005,1533.5,1544.5,1525.5,1536.5,3,+0.20%,398552,1479841
FXM05,04/05/2005,1522.5,1534.5,1513.5,1533.5,22,+1.46%,296349,1450244
FXM05,04/04/2005,1509.5,1515.5,1487.5,1511.5,7,+0.47%,359868,1456200
FXM05,04/01/2005,1517.5,1541.5,1504.5,1504.5,-8.,-0.53%,453205,1456250
FXM05,03/31/2005,1539.5,1545.5,1505.5,1512.5,-24.,-1.56%,504499,1460305
FXM05,03/30/2005,1513.5,1538.5,1507.5,1536.5,10,+0.66%,431738,1456143
FXM05,03/29/2005,1513.5,1536.5,1500.5,1526.5,-9.,-0.59%,351467,1462073
FXM05,03/24/2005,1503.5,1540.5,1499.5,1535.5,28,+1.86%,385323,1473302
FXM05,03/23/2005,1485.5,1507.5,1482.5,1507.5,-18.,-1.18%,388286,1438167
FXM05,03/22/2005,1505.5,1525.5,1484.5,1525.5,17,+1.13%,537225,1419981
FXM05,03/21/2005,1507.5,1524.5,1501.5,1508.5,7,+0.47%,422659,1386246
FXM05,03/18/2005,1509.5,1529.5,1494.5,1501.5,0,0.00%,306105,1392820
FXM05,03/17/2005,1493.5,1511.5,1489.5,1501.5,8,+0.54%,692928,1892478
FXM05,03/16/2005,1540.5,1544.5,1493.5,1493.5,-45.,-2.92%,1286919,1895380
FXH05,03/15/2005,1534.5,1553.5,1532.5,1538.5,12,+0.79%,1771512,1918518
FXH05,03/14/2005,1522.5,1534.5,1515.5,1526.5,7,+0.46%,1519201,1722137
FXH05,03/11/2005,1540.5,1543.5,1517.5,1519.5,-15.,-0.98%,896382,1653767
FXH05,03/10/2005,1529.5,1537.5,1514.5,1534.5,-7.,-0.45%,520078,1655679
FXH05,03/09/2005,1566.5,1582.5,1530.5,1541.5,-22.,-1.41%,683861,1618235
FXH05,03/08/2005,1577.5,1578.5,1559.5,1563.5,-17.,-1.08%,731958,1604625
FXH05,03/07/2005,1577.5,1585.5,1573.5,1580.5,0,0.00%,503460,1599589
FXH05,03/04/2005,1551.5,1580.5,1546.5,1580.5,34,+2.20%,388104,1581187
FXH05,03/03/2005,1538.5,1559.5,1532.5,1546.5,7,+0.45%,412232,1584631
FXH05,03/02/2005,1543.5,1551.5,1527.5,1539.5,-9.,-0.58%,512615,1541764
FXH05,03/01/2005,1523.5,1552.5,1521.5,1548.5,36,+2.38%,466988,1520024
FXH05,02/28/2005,1536.5,1551.5,1512.5,1512.5,-24.,-1.56%,462397,1521879
FXH05,02/25/2005,1513.5,1540.5,1511.5,1536.5,40,+2.67%,489127,1501696
FXH05,02/24/2005,1500.5,1502.5,1486.5,1496.5,3,+0.20%,411572,1489238
FXH05,02/23/2005,1493.5,1502.5,1475.5,1493.5,-5.,-0.33%,403939,1489163
FXH05,02/22/2005,1531.5,1533.5,1497.5,1498.5,-45.,-2.92%,753733,1499154
FXH05,02/21/2005,1542.5,1550.5,1524.5,1543.5,2,+0.13%,673487,1490231
FXH05,02/18/2005,1535.5,1552.5,1531.5,1541.5,2,+0.13%,244524,1487229
FXH05,02/17/2005,1541.5,1553.5,1535.5,1539.5,5,+0.33%,466164,1477856
FXH05,02/16/2005,1555.5,1555.5,1527.5,1534.5,-15.,-0.97%,393618,1474112
FXH05,02/15/2005,1547.5,1563.5,1541.5,1549.5,3,+0.19%,512452,1483022
FXH05,02/14/2005,1553.5,1556.5,1535.5,1546.5,-7.,-0.45%,395313,1501957
FXH05,02/11/2005,1524.5,1557.5,1523.5,1553.5,28,+1.84%,280015,1506453
FXH05,02/10/2005,1522.5,1529.5,1503.5,1525.5,6,+0.39%,391366,1496235
FXH05,02/09/2005,1529.5,1537.5,1507.5,1519.5,-11.,-0.72%,451274,1482083
FXH05,02/08/2005,1526.5,1532.5,1516.5,1530.5,11,+0.72%,466309,1490238
FXH05,02/07/2005,1517.5,1529.5,1516.5,1519.5,4,+0.26%,332632,1498864
FXH05,02/04/2005,1489.5,1515.5,1484.5,1515.5,30,+2.02%,311691,1500467
FXH05,02/03/2005,1490.5,1493.5,1470.5,1485.5,0,0.00%,411914,1496935
FXH05,02/02/2005,1484.5,1493.5,1477.5,1485.5,3,+0.20%,372431,1469577
FXH05,02/01/2005,1455.5,1485.5,1450.5,1482.5,23,+1.58%,296415,1468373
FXH05,01/31/2005,1442.5,1463.5,1439.5,1459.5,35,+2.46%,361760,1442544
FXH05,01/28/2005,1439.5,1448.5,1418.5,1424.5,-12.,-0.84%,347783,1439015
FXH05,01/27/2005,1430.5,1443.5,1414.5,1436.5,11,+0.77%,388936,1442080
FXH05,01/26/2005,1428.5,1434.5,1417.5,1425.5,-1.,-0.07%,419125,1438614
